game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,fielding_catches,match_played
cricket-ilt20-2025-12-02-1501318,2025-12-02,2025,1,ILT20,Dubai Capitals,Desert Vipers,13.0,2.0,0.0,1.0,16.0,0.0,,1.0
cricket-ilt20-2025-12-06-1501322,2025-12-06,2025,1,ILT20,Dubai Capitals,Gulf Giants,25.0,2.0,0.0,2.0,35.0,2.0,,1.0
cricket-ilt20-2025-12-07-1501324,2025-12-07,2025,1,ILT20,Dubai Capitals,Abu Dhabi Knight Riders,11.0,0.0,0.0,2.0,8.0,0.0,,1.0
cricket-ilt20-2025-12-19-1501337,2025-12-19,2025,1,ILT20,Dubai Capitals,Sharjah Warriorz,44.0,2.0,0.0,1.0,66.0,3.0,,1.0
cricket-ilt20-2025-12-21-1501340,2025-12-21,2025,1,ILT20,Gulf Giants,Dubai Capitals,10.0,1.0,0.0,1.0,9.0,0.0,,1.0
cricket-ilt20-2025-12-24-1501344,2025-12-24,2025,1,ILT20,Sharjah Warriorz,Dubai Capitals,14.0,0.0,0.0,1.0,7.0,0.0,,1.0
cricket-ilt20-2025-12-27-1501346,2025-12-27,2025,1,ILT20,Dubai Capitals,MI Emirates,9.0,1.0,0.0,1.0,7.0,0.0,,1.0
cricket-ipl-2025-05-24-1485779,2025-05-24,2025,1,IPL,Punjab Kings,Delhi Capitals,16.0,0.0,0.0,4.0,22.0,2.0,,1.0
cricket-sa20-2025-01-25-1449654,2025-01-25,2025,1,SA20,Durban's Super Giants,MI Cape Town,8.0,1.0,0.0,4.0,8.0,0.0,,1.0
cricket-sa20-2025-02-02-1449663,2025-02-02,2025,1,SA20,MI Cape Town,Pretoria Capitals,46.0,4.0,0.0,1.0,74.0,6.0,1.0,1.0
cricket-sa20-2025-02-04-1449664,2025-02-04,2025,1,SA20,MI Cape Town,Paarl Royals,2.0,0.0,0.0,4.0,0.0,0.0,,1.0
