game_id,date,season,week,league,away,home,interceptions_made,receiving_tds,receiving_yards,receptions,rushing_tds,rushing_yards,sacks,tackles
9889292,2023-06-23,2023,3,CFL,MTL,HAM,,0.0,36.0,2.0,,,,
9889296,2023-07-01,2023,4,CFL,WPG,MTL,,0.0,5.0,1.0,,,,
9889330,2023-09-02,2023,13,CFL,BC,MTL,,0.0,51.0,3.0,,,,
9889335,2023-09-09,2023,14,CFL,MTL,TOR,0.0,1.0,52.0,4.0,,,0.0,1.0
9889338,2023-09-15,2023,15,CFL,TOR,MTL,,0.0,37.0,4.0,,,,
9889344,2023-09-23,2023,16,CFL,MTL,CGY,,0.0,18.0,3.0,,,,
9889348,2023-09-30,2023,17,CFL,MTL,OTT,,0.0,60.0,3.0,,,,
9889353,2023-10-09,2023,18,CFL,OTT,MTL,0.0,0.0,30.0,2.0,,,0.0,1.0
9889356,2023-10-14,2023,19,CFL,MTL,EDM,,0.0,56.0,5.0,,,,
9889362,2023-10-28,2023,21,CFL,HAM,MTL,,0.0,41.0,6.0,,,,
10798016,2024-06-06,2024,1,CFL,MTL,WPG,,0.0,0.0,0.0,,,,
10798146,2024-05-25,2024,2,CFL,TOR,MTL,,1.0,42.0,4.0,,,,
10798024,2024-06-20,2024,3,CFL,OTT,MTL,,0.0,7.0,1.0,,,,
10798029,2024-06-28,2024,4,CFL,MTL,TOR,,1.0,113.0,8.0,,,,
10798034,2024-07-06,2024,5,CFL,CGY,MTL,,1.0,48.0,4.0,,,,
10798036,2024-07-11,2024,6,CFL,TOR,MTL,,0.0,70.0,6.0,,,,
10798044,2024-07-25,2024,8,CFL,SSK,MTL,,0.0,28.0,3.0,,,,
10798049,2024-08-02,2024,9,CFL,MTL,HAM,,0.0,18.0,3.0,,,,
10798054,2024-08-10,2024,10,CFL,HAM,MTL,,0.0,0.0,0.0,,,,
10798057,2024-08-16,2024,11,CFL,MTL,SSK,,0.0,92.0,3.0,,,,
10798063,2024-08-25,2024,12,CFL,EDM,MTL,,2.0,107.0,5.0,,,,
10798068,2024-09-06,2024,14,CFL,BC,MTL,,1.0,46.0,6.0,,,,
10798074,2024-09-14,2024,15,CFL,MTL,CGY,,0.0,14.0,1.0,,,,
10798077,2024-09-21,2024,16,CFL,MTL,OTT,,0.0,26.0,2.0,,,,
10798082,2024-09-28,2024,17,CFL,MTL,TOR,,1.0,99.0,3.0,,,,
10798089,2024-10-14,2024,19,CFL,OTT,MTL,,0.0,25.0,3.0,,,,
10798092,2024-10-19,2024,20,CFL,MTL,BC,,0.0,17.0,3.0,,,,
10798095,2024-10-26,2024,21,CFL,WPG,MTL,,0.0,71.0,3.0,,,,
11824046,2025-06-06,2025,1,CFL,TOR,MTL,,0.0,15.0,2.0,,,,
11824053,2025-06-19,2025,3,CFL,MTL,EDM,,0.0,35.0,4.0,,,,
11824058,2025-06-27,2025,4,CFL,MTL,HAM,,1.0,57.0,6.0,,,,
11824063,2025-07-05,2025,5,CFL,BC,MTL,,0.0,54.0,3.0,,,,
11824068,2025-07-17,2025,7,CFL,TOR,MTL,,1.0,129.0,9.0,,,,
11824072,2025-07-24,2025,8,CFL,MTL,CGY,,1.0,45.0,6.0,,,,
11824079,2025-08-02,2025,9,CFL,SSK,MTL,,0.0,29.0,5.0,,,,
11824081,2025-08-08,2025,10,CFL,EDM,MTL,,1.0,47.0,3.0,,,,
11824087,2025-08-16,2025,11,CFL,MTL,BC,,0.0,1.0,1.0,,,,
11824088,2025-08-21,2025,12,CFL,WPG,MTL,,0.0,22.0,3.0,,,,
11824096,2025-09-06,2025,14,CFL,HAM,MTL,,0.0,21.0,4.0,,,,
11824107,2025-09-26,2025,17,CFL,CGY,MTL,,0.0,81.0,4.0,,,,
11824117,2025-10-13,2025,19,CFL,OTT,MTL,,0.0,37.0,2.0,,,,
11824120,2025-10-18,2025,20,CFL,MTL,OTT,,0.0,11.0,1.0,0.0,5.0,,
11824124,2025-10-25,2025,21,CFL,MTL,WPG,,0.0,25.0,1.0,,,,
