game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_runouts,match_played
cricket-t20i-2025-04-29-1477666,2025-04-29,2025,1,T20I,Mozambique,Sierra Leone,,,,,,,24.0,0.0,1.0,10.0,2.0,5.0,,1.0
cricket-t20i-2025-06-03-1487695,2025-06-03,2025,1,T20I,Tanzania,Sierra Leone,9.0,0.0,1.0,10.0,3.0,0.0,,,,,,,,1.0
cricket-t20i-2025-06-04-1487697,2025-06-04,2025,1,T20I,Rwanda,Sierra Leone,9.0,0.0,1.0,10.0,5.0,0.0,,,,,,,,1.0
cricket-t20i-2025-06-05-1487702,2025-06-05,2025,1,T20I,Cameroon,Sierra Leone,3.0,0.0,0.0,10.0,1.0,0.0,,,,,,,,1.0
cricket-t20i-2025-06-06-1487706,2025-06-06,2025,1,T20I,Sierra Leone,Uganda,2.0,0.0,0.0,9.0,0.0,0.0,,,,,,,,1.0
cricket-t20i-2025-06-08-1487715,2025-06-08,2025,1,T20I,Nigeria,Sierra Leone,2.0,0.0,0.0,9.0,0.0,0.0,24.0,0.0,1.0,17.0,2.0,1.0,,1.0
cricket-t20i-2025-07-24-1494139,2025-07-24,2025,1,T20I,Malawi,Sierra Leone,,,,,,,6.0,0.0,0.0,4.0,0.0,0.0,,1.0
cricket-t20i-2025-07-26-1494143,2025-07-26,2025,1,T20I,Rwanda,Sierra Leone,4.0,1.0,0.0,5.0,5.0,0.0,,,,,,,,1.0
cricket-t20i-2025-08-31-1498707,2025-08-31,2025,1,T20I,Nigeria,Sierra Leone,5.0,0.0,0.0,9.0,1.0,0.0,18.0,0.0,0.0,37.0,1.0,2.0,1.0,1.0
cricket-t20i-2025-09-01-1498711,2025-09-01,2025,1,T20I,Sierra Leone,Zimbabwe,5.0,1.0,0.0,9.0,6.0,0.0,,,,,,,,1.0
cricket-t20i-2025-09-03-1498716,2025-09-03,2025,1,T20I,Namibia,Sierra Leone,9.0,0.0,1.0,10.0,6.0,0.0,,,,,,,,1.0
cricket-t20i-2025-09-06-1498724,2025-09-06,2025,1,T20I,Nigeria,Sierra Leone,4.0,0.0,0.0,6.0,2.0,0.0,,,,,,,,1.0
