game_id,date,season,week,league,away,home,assists,blocks,def_rebounds,fg3_pct,fg3a,fg3m,fg_pct,fga,fgm,fouls,ft_pct,fta,ftm,minutes,off_rebounds,plus_minus,points,rebounds,steals,turnovers
WNBA_202205140CON,2022-05-14,2022,1,WNBA,LAS,CON,,,,,2.0,,0.25,4.0,1.0,3.0,,,,12.766666666666667,1.0,2.0,2.0,1.0,1.0,3.0
WNBA_202205170NYL,2022-05-17,2022,1,WNBA,CON,NYL,1.0,,,0.5,2.0,1.0,0.5,2.0,1.0,1.0,,,,5.783333333333333,,-5.0,3.0,,,2.0
WNBA_202205220IND,2022-05-22,2022,1,WNBA,CON,IND,2.0,1.0,1.0,,,,0.667,3.0,2.0,3.0,1.0,5.0,5.0,18.483333333333334,,12.0,9.0,1.0,,
WNBA_202205240CON,2022-05-24,2022,1,WNBA,DAL,CON,4.0,,,0.5,2.0,1.0,0.5,6.0,3.0,2.0,,,,18.166666666666668,,5.0,7.0,,,1.0
WNBA_202205260CON,2022-05-26,2022,1,WNBA,DAL,CON,1.0,,2.0,,2.0,,0.5,4.0,2.0,,1.0,2.0,2.0,8.85,2.0,-5.0,6.0,4.0,1.0,
WNBA_202205280CON,2022-05-28,2022,1,WNBA,WAS,CON,3.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,,,,11.916666666666666,,,6.0,2.0,,2.0
WNBA_202205310LVA,2022-05-31,2022,1,WNBA,CON,LVA,1.0,,1.0,,,,0.5,2.0,1.0,2.0,,,,13.716666666666667,,1.0,2.0,1.0,1.0,2.0
WNBA_202206020LVA,2022-06-02,2022,1,WNBA,CON,LVA,,,,,,,,,,,,,,0.5166666666666667,,,,,,
WNBA_202206030PHO,2022-06-03,2022,1,WNBA,CON,PHO,,,,,,,,1.0,,,,,,4.433333333333334,,-5.0,,,,1.0
WNBA_202206050SEA,2022-06-05,2022,1,WNBA,CON,SEA,,,,,,,,1.0,,,,,,4.216666666666667,,-2.0,,,,
WNBA_202206080CON,2022-06-08,2022,1,WNBA,IND,CON,,,,,,,,1.0,,1.0,,,,1.8833333333333333,,1.0,,,,
WNBA_202508020LVA,2025-08-02,2025,1,WNBA,MIN,LVA,2.0,,1.0,,1.0,,,3.0,,3.0,,,,12.35,,13.0,,1.0,2.0,
