game_id,date,season,week,league,away,home,interceptions_lost,passing_tds,passing_yards,receiving_tds,receiving_yards,receptions,rushing_tds,rushing_yards
83,2025-05-25,2025,9,UFL,ROUGHNECKS,DEFENDERS,,,,0.0,14.0,1.0,,
109,2026-05-02,2026,6,UFL,DALLAS RENEGADES,DC DEFENDERS,,,,0.0,13.0,3.0,,
116,2026-05-16,2026,8,UFL,DC DEFENDERS,LOUISVILLE KINGS,1.0,0.0,83.0,,,,0.0,27.0
