game_id,date,season,week,league,away,home,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,match_played
cricket-t20i-2025-02-05-1470190,2025-02-05,2025,1,T20I,Malta,Austria,6.0,0.0,0.0,9.0,0.0,0.0,1.0
