game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_runouts,match_played
cricket-t20i-2021-10-16-1283023,2021-10-16,2021,1,T20I,Seychelles,Ghana,7.0,1.0,0.0,10.0,5.0,0.0,6.0,0.0,0.0,5.0,0.0,0.0,,1.0
cricket-t20i-2021-10-17-1283025,2021-10-17,2021,1,T20I,Lesotho,Seychelles,,,,,,,24.0,0.0,0.0,24.0,2.0,5.0,1.0,1.0
cricket-t20i-2021-10-20-1283033,2021-10-20,2021,1,T20I,Malawi,Seychelles,5.0,0.0,0.0,9.0,1.0,0.0,24.0,0.0,1.0,36.0,1.0,1.0,,1.0
cricket-t20i-2021-10-20-1283035,2021-10-20,2021,1,T20I,Swaziland,Seychelles,,,,,,,18.0,0.0,0.0,33.0,0.0,0.0,,1.0
cricket-t20i-2021-10-22-1283041,2021-10-22,2021,1,T20I,Uganda,Seychelles,1.0,0.0,0.0,9.0,0.0,0.0,24.0,1.0,0.0,28.0,1.0,0.0,,1.0
cricket-t20i-2022-11-18-1343747,2022-11-18,2022,1,T20I,Seychelles,Mali,,,,,,,12.0,0.0,0.0,10.0,1.0,1.0,,1.0
cricket-t20i-2022-11-24-1343761,2022-11-24,2022,1,T20I,Rwanda,Seychelles,4.0,0.0,0.0,8.0,0.0,0.0,18.0,0.0,0.0,24.0,1.0,0.0,,1.0
cricket-t20i-2022-11-25-1343764,2022-11-25,2022,1,T20I,Seychelles,Kenya,5.0,0.0,1.0,8.0,2.0,0.0,12.0,0.0,0.0,17.0,0.0,0.0,,1.0
cricket-t20i-2024-10-18-1456013,2024-10-18,2024,1,T20I,Kenya,Seychelles,4.0,1.0,0.0,10.0,4.0,0.0,24.0,0.0,0.0,34.0,0.0,2.0,,1.0
cricket-t20i-2024-10-23-1453930,2024-10-23,2024,1,T20I,Seychelles,Kenya,14.0,0.0,0.0,9.0,2.0,0.0,6.0,0.0,0.0,12.0,0.0,1.0,,1.0
cricket-t20i-2026-03-24-1526842,2026-03-24,2026,1,T20I,Seychelles,Ghana,2.0,0.0,0.0,9.0,0.0,0.0,12.0,0.0,1.0,19.0,1.0,0.0,,1.0
