game_id,date,season,week,league,away,home,def_fr,def_pd,def_tackles,gp,kr_no,kr_yds,pr_no,pr_yds,recv_rec,recv_yds
FOOTBALL_ELF_2024_SEASON_TOTAL,,2024,1,ELF,,,2.0,1.0,13.0,2.0,7.0,113.0,2.0,17.0,1.0,22.0
