game_id,date,season,week,league,away,home,def_fr,def_sacks,def_tackles,gp,recv_rec,recv_yds
FOOTBALL_ELF_2022_SEASON_TOTAL,,2022,1,ELF,,,2.0,2.0,38.0,12.0,1.0,26.0
