game_id,date,season,week,league,away,home,pass_att,pass_cmp,pass_lg,pass_loss,pass_sack,pass_yds,rush_att,rush_lg,rush_yds
FOOTBALL_CFL_2016_10_29_BC@SSK,2016-10-29,2016,1,CFL,BC,SSK,5.0,3.0,21.0,14.0,2.0,40.0,1.0,2.0,2.0
