game_id,date,season,week,league,away,home,attempts,avg,long,td,yards
FOOTBALL_XLEAGUE_2017_SEASON_TOTAL,,2017,1,XLEAGUE,,,91.0,61.5,542.0,39.0,56.0
FOOTBALL_XLEAGUE_2024_SEASON_TOTAL,,2024,1,XLEAGUE,,,80.0,63.8,535.0,69.0,51.0
