game_id,date,season,week,league,away,home,receiving_tds,receiving_yards,receptions
SYNTHETIC_UFL_2026_W3_ORLANDOSTORM,,2026,3,UFL,,,0.0,4.0,1.0
SYNTHETIC_UFL_2026_W4_ORLANDOSTORM,,2026,4,UFL,,,0.0,11.0,1.0
SYNTHETIC_UFL_2026_W5_ORLANDOSTORM,,2026,5,UFL,,,0.0,5.0,3.0
