game_id,date,season,week,league,away,home,assists,blocks,d_points,goals,o_points,plus_minus,touches,turnovers
PUL_2023_SEASON_TOTAL,,2023,1,PUL,,,6.0,1.0,,20.0,,22.0,26.0,5.0
PUL_2024_SEASON_TOTAL,,2024,1,PUL,,,6.0,1.0,11.0,13.0,82.0,3.0,91.0,17.0
PUL_2025_SEASON_TOTAL,,2025,1,PUL,,,8.0,3.0,8.0,7.0,61.0,-7.0,92.0,25.0
