game_id,date,season,week,league,away,home,assists,assists_minus_xa,avg_pass_distance,avg_pass_vertical,goals,goals_minus_xg,goals_plus_assists,key_passes,minutes_played,pass_completion_pct,passes_attempted,passes_over_expected,passes_over_expected_p100,points_added,shots,shots_on_target,xa,xg,xg_place,xg_plus_xa,xpass_completion_pct,xpoints_added
soccer-nwsl-2016-xW5pwDBMg1,,2016,1,NWSL,,,1.0,-0.5697,28.6108,11.7553,2.0,0.179,3.0,19.0,2205.0,0.6726,904.0,7.5221,0.8321,0.0006,12.0,5.0,1.5697,1.821,-0.0645,3.3906,0.6642,0.3027
soccer-nwsl-2017-zeQZeazqKw,,2017,1,NWSL,,,2.0,-0.064,27.4287,10.9347,0.0,-0.2914,2.0,52.0,2541.0,0.7153,1212.0,45.8361,3.7819,0.0,3.0,1.0,2.064,0.2914,-0.2132,2.3553,0.6775,0.2109
soccer-nwsl-2018-zeQZeazqKw,,2018,1,NWSL,,,0.0,-1.382,24.6424,10.9348,0.0,-0.0264,0.0,30.0,2032.0,0.7672,1048.0,46.7623,4.4621,0.0,1.0,0.0,1.382,0.0264,-0.0264,1.4083,0.7226,0.0219
soccer-nwsl-2019-zeQZeazqKw,,2019,1,NWSL,,,1.0,0.3135,22.8677,9.8322,0.0,-0.684,1.0,16.0,1593.0,0.8604,1046.0,65.5237,6.2642,0.0,1.0,1.0,0.6865,0.684,-0.0222,1.3705,0.7978,0.0871
soccer-nwsl-2020-zeQZeazqKw,,2020,1,NWSL,,,0.0,-0.176,26.9136,14.2306,1.0,-0.0234,1.0,8.0,804.0,0.7678,422.0,24.5484,5.8172,0.355,4.0,1.0,0.176,1.0234,-0.1289,1.1994,0.7096,0.5496
soccer-nwsl-2021-4JMAk47qKg,,2021,1,NWSL,,,0.0,-0.0905,24.8649,10.2254,0.0,0.0,0.0,1.0,789.0,0.8032,376.0,2.7187,0.7231,0.0,0.0,0.0,0.0905,0.0,0.0,0.0905,0.796,0.0
soccer-nwsl-2022-7VqG1lYMvW,,2022,1,NWSL,,,0.0,-0.0983,26.199,13.8056,0.0,-0.2826,0.0,4.0,927.0,0.7126,435.0,7.7693,1.7861,0.0,5.0,1.0,0.0983,0.2826,-0.2604,0.3809,0.6948,0.23
soccer-nwsl-2023-7VqG1lYMvW,,2023,1,NWSL,,,0.0,0.0,24.3499,9.5808,1.0,0.7882,1.0,0.0,660.0,0.7943,350.0,3.3131,0.9466,0.63,3.0,1.0,0.0,0.2118,0.2691,0.2118,0.7848,0.137
soccer-nwsl-2024-315VnJ759x,,2024,1,NWSL,,,0.0,-0.1247,26.1473,12.3044,2.0,0.7655,2.0,2.0,1068.0,0.8109,513.0,14.5142,2.8293,0.8189,2.0,2.0,0.1247,1.2345,0.5312,1.3592,0.7826,0.5351
soccer-nwsl-2024-7VqG1lYMvW,,2024,1,NWSL,,,0.0,-0.1186,23.314,7.761,1.0,0.7085,1.0,1.0,1399.0,0.8333,858.0,21.0181,2.4497,0.9907,5.0,2.0,0.1186,0.2915,0.3819,0.4101,0.8088,0.2579
soccer-nwsl-2025-315VnJ759x,,2025,1,NWSL,,,0.0,-0.3169,25.1576,12.5293,0.0,-0.4891,0.0,4.0,1340.0,0.8164,659.0,27.8898,4.2321,0.0,8.0,2.0,0.3169,0.4891,-0.1463,0.8061,0.7741,0.367
