game_id,date,season,week,league,away,home,def_fr,def_pd,def_sacks,def_tackles,gp,rush_att
FOOTBALL_ELF_2022_SEASON_TOTAL,,2022,1,ELF,,,1.0,1.0,1.5,46.0,12.0,1.0
