game_id,date,season,week,league,away,home,assists,blocks,def_rebounds,fg3_pct,fg3a,fg3m,fg_pct,fga,fgm,fouls,ft_pct,fta,ftm,minutes,off_rebounds,plus_minus,points,rebounds,steals,turnovers
WNBA_202305190MIN,2023-05-19,2023,1,WNBA,CHI,MIN,2.0,1.0,7.0,,2.0,,0.333,9.0,3.0,2.0,0.75,4.0,3.0,22.7,,-10.0,9.0,7.0,,1.0
WNBA_202305230MIN,2023-05-23,2023,1,WNBA,ATL,MIN,3.0,,,,2.0,,0.3,10.0,3.0,4.0,1.0,2.0,2.0,22.483333333333334,1.0,-7.0,8.0,1.0,3.0,2.0
WNBA_202305250PHO,2023-05-25,2023,1,WNBA,MIN,PHO,1.0,,1.0,,4.0,,0.222,9.0,2.0,3.0,1.0,9.0,9.0,26.066666666666666,,-4.0,13.0,1.0,1.0,1.0
WNBA_202305280LVA,2023-05-28,2023,1,WNBA,MIN,LVA,1.0,1.0,1.0,,1.0,,0.4,10.0,4.0,2.0,0.857,7.0,6.0,21.066666666666666,,-12.0,14.0,1.0,1.0,
WNBA_202305300DAL,2023-05-30,2023,1,WNBA,MIN,DAL,4.0,,5.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,0.5,2.0,1.0,11.766666666666667,,10.0,8.0,5.0,,
WNBA_202306270MIN,2023-06-27,2023,1,WNBA,SEA,MIN,5.0,1.0,3.0,0.5,2.0,1.0,0.615,13.0,8.0,2.0,1.0,1.0,1.0,30.7,1.0,21.0,18.0,4.0,,1.0
WNBA_202306290SEA,2023-06-29,2023,1,WNBA,MIN,SEA,2.0,2.0,4.0,0.333,3.0,1.0,0.467,15.0,7.0,5.0,0.667,6.0,4.0,25.133333333333333,,1.0,19.0,4.0,2.0,2.0
WNBA_202307010PHO,2023-07-01,2023,1,WNBA,MIN,PHO,,,4.0,0.5,4.0,2.0,0.6,15.0,9.0,5.0,1.0,5.0,5.0,28.983333333333334,2.0,,25.0,6.0,5.0,2.0
WNBA_202307050MIN,2023-07-05,2023,1,WNBA,IND,MIN,2.0,,4.0,,2.0,,,5.0,,1.0,0.5,2.0,1.0,23.95,1.0,1.0,1.0,5.0,,3.0
WNBA_202307070MIN,2023-07-07,2023,1,WNBA,PHO,MIN,1.0,1.0,4.0,0.333,3.0,1.0,0.333,9.0,3.0,5.0,0.75,4.0,3.0,21.216666666666665,1.0,-2.0,10.0,5.0,2.0,3.0
WNBA_202307090MIN,2023-07-09,2023,1,WNBA,LVA,MIN,3.0,,3.0,0.5,2.0,1.0,0.368,19.0,7.0,2.0,,,,23.95,1.0,-1.0,15.0,4.0,,
WNBA_202307120MIN,2023-07-12,2023,1,WNBA,DAL,MIN,,,1.0,,2.0,,0.333,12.0,4.0,2.0,1.0,1.0,1.0,23.633333333333333,1.0,-22.0,9.0,2.0,,2.0
WNBA_202307180ATL,2023-07-18,2023,1,WNBA,MIN,ATL,,,1.0,0.25,4.0,1.0,0.3,10.0,3.0,3.0,0.5,2.0,1.0,16.9,1.0,-1.0,8.0,2.0,2.0,2.0
WNBA_202307200MIN,2023-07-20,2023,1,WNBA,LAS,MIN,9.0,1.0,6.0,0.333,3.0,1.0,0.385,13.0,5.0,4.0,1.0,2.0,2.0,34.516666666666666,1.0,11.0,13.0,7.0,1.0,4.0
WNBA_202307220MIN,2023-07-22,2023,1,WNBA,LVA,MIN,3.0,1.0,5.0,0.2,5.0,1.0,0.467,15.0,7.0,3.0,0.667,3.0,2.0,31.316666666666666,,-20.0,17.0,5.0,,5.0
WNBA_202307260MIN,2023-07-26,2023,1,WNBA,WAS,MIN,9.0,,1.0,0.667,3.0,2.0,0.529,17.0,9.0,3.0,1.0,1.0,1.0,34.45,2.0,9.0,21.0,3.0,,1.0
WNBA_202307280NYL,2023-07-28,2023,1,WNBA,MIN,NYL,2.0,,5.0,0.4,5.0,2.0,0.4,15.0,6.0,4.0,0.667,12.0,8.0,33.833333333333336,,7.0,22.0,5.0,1.0,3.0
WNBA_202307300CON,2023-07-30,2023,1,WNBA,MIN,CON,2.0,,,,3.0,,0.286,7.0,2.0,3.0,1.0,3.0,3.0,18.65,,-2.0,7.0,,1.0,3.0
WNBA_202308010CON,2023-08-01,2023,1,WNBA,MIN,CON,6.0,,,0.5,2.0,1.0,0.286,14.0,4.0,1.0,1.0,4.0,4.0,33.766666666666666,,-9.0,13.0,,,6.0
WNBA_202308040MIN,2023-08-04,2023,1,WNBA,NYL,MIN,2.0,1.0,5.0,,5.0,,0.167,12.0,2.0,,0.75,4.0,3.0,32.6,,-1.0,7.0,5.0,1.0,3.0
WNBA_202308080CHI,2023-08-08,2023,1,WNBA,MIN,CHI,2.0,1.0,8.0,0.333,3.0,1.0,0.286,7.0,2.0,,,,,33.766666666666666,3.0,9.0,5.0,11.0,3.0,4.0
WNBA_202308100IND,2023-08-10,2023,1,WNBA,MIN,IND,2.0,1.0,3.0,0.5,2.0,1.0,0.333,12.0,4.0,2.0,0.667,3.0,2.0,22.433333333333334,,-3.0,11.0,3.0,,1.0
WNBA_202308180SEA,2023-08-18,2023,1,WNBA,MIN,SEA,3.0,,1.0,0.5,2.0,1.0,0.333,9.0,3.0,2.0,,,,28.933333333333334,1.0,3.0,7.0,2.0,,5.0
WNBA_202308200MIN,2023-08-20,2023,1,WNBA,SEA,MIN,6.0,,1.0,,4.0,,0.25,12.0,3.0,3.0,1.0,3.0,3.0,28.716666666666665,2.0,-11.0,9.0,3.0,1.0,3.0
WNBA_202308220MIN,2023-08-22,2023,1,WNBA,DAL,MIN,2.0,,1.0,,1.0,,0.167,6.0,1.0,3.0,,,,11.033333333333333,1.0,-6.0,2.0,2.0,,1.0
WNBA_202308240DAL,2023-08-24,2023,1,WNBA,MIN,DAL,1.0,,,,3.0,,0.5,6.0,3.0,1.0,1.0,2.0,2.0,18.3,1.0,9.0,8.0,1.0,,1.0
WNBA_202308260MIN,2023-08-26,2023,1,WNBA,NYL,MIN,1.0,,8.0,0.571,7.0,4.0,0.583,12.0,7.0,3.0,,,,30.466666666666665,1.0,-24.0,18.0,9.0,,4.0
WNBA_202308290WAS,2023-08-29,2023,1,WNBA,MIN,WAS,,,1.0,0.571,7.0,4.0,0.5,18.0,9.0,5.0,1.0,3.0,3.0,30.05,,-2.0,25.0,1.0,2.0,2.0
WNBA_202309010MIN,2023-09-01,2023,1,WNBA,ATL,MIN,1.0,,1.0,0.5,2.0,1.0,0.25,4.0,1.0,1.0,,2.0,,12.833333333333334,,-3.0,3.0,1.0,,
WNBA_202309030MIN,2023-09-03,2023,1,WNBA,PHO,MIN,3.0,,4.0,,2.0,,0.25,8.0,2.0,,0.75,4.0,3.0,32.5,,14.0,7.0,4.0,2.0,1.0
