game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,match_played
cricket-t20i-2024-06-14-1438090,2024-06-14,2024,1,T20I,Gibraltar,Czech Republic,38.0,0.0,0.0,2.0,9.0,0.0,,,,,,,,1.0
cricket-t20i-2024-06-14-1438091,2024-06-14,2024,1,T20I,Croatia,Czech Republic,8.0,0.0,0.0,6.0,3.0,0.0,24.0,0.0,3.0,33.0,0.0,5.0,1.0,1.0
cricket-t20i-2025-05-02-1483063,2025-05-02,2025,1,T20I,Cyprus,Czech Republic,9.0,0.0,0.0,1.0,2.0,0.0,24.0,0.0,0.0,25.0,1.0,10.0,,1.0
cricket-t20i-2025-05-02-1483064,2025-05-02,2025,1,T20I,Cyprus,Czech Republic,1.0,0.0,0.0,6.0,0.0,0.0,18.0,0.0,1.0,23.0,0.0,8.0,,1.0
cricket-t20i-2025-05-03-1483065,2025-05-03,2025,1,T20I,Czech Republic,Cyprus,2.0,0.0,0.0,4.0,0.0,0.0,12.0,1.0,0.0,2.0,0.0,0.0,,1.0
cricket-t20i-2025-05-03-1483066,2025-05-03,2025,1,T20I,Czech Republic,Cyprus,6.0,0.0,0.0,5.0,3.0,0.0,6.0,0.0,0.0,13.0,0.0,4.0,,1.0
cricket-t20i-2025-05-04-1483067,2025-05-04,2025,1,T20I,Czech Republic,Cyprus,11.0,0.0,0.0,6.0,0.0,0.0,15.0,0.0,1.0,17.0,0.0,3.0,,1.0
cricket-t20i-2025-06-13-1487660,2025-06-13,2025,1,T20I,Gibraltar,Czech Republic,3.0,0.0,0.0,2.0,1.0,0.0,24.0,0.0,2.0,36.0,0.0,6.0,,1.0
cricket-t20i-2025-06-13-1487661,2025-06-13,2025,1,T20I,Czech Republic,Austria,1.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,7.0,0.0,1.0,,1.0
cricket-t20i-2025-09-06-1499781,2025-09-06,2025,1,T20I,Czech Republic,Estonia,2.0,0.0,0.0,4.0,0.0,0.0,18.0,0.0,0.0,14.0,0.0,8.0,,1.0
