game_id,date,season,week,league,away,home,ret_lg,ret_num,ret_ret,ret_ryds,ret_yds,score_pts,stat_fga,stat_fgm,stat_lg,stat_pts,stat_xpa,stat_xpm
FOOTBALL_CFL_2016_10_21_HAM@OTT,2016-10-21,2016,1,CFL,HAM,OTT,59.0,5.0,5.0,80.0,266.0,,,,,,,
FOOTBALL_CFL_2016_10_29_OTT@WPG,2016-10-29,2016,1,CFL,OTT,WPG,62.0,3.0,3.0,65.0,182.0,7.0,2.0,2.0,29.0,6.0,,
FOOTBALL_CFL_2016_11_20_EDM@OTT,2016-11-20,2016,1,CFL,EDM,OTT,56.0,2.0,2.0,40.0,111.0,7.0,2.0,2.0,36.0,7.0,2.0,1.0
FOOTBALL_CFL_2016_11_27_CGY@OTT,2016-11-27,2016,1,CFL,CGY,OTT,45.0,4.0,4.0,44.0,159.0,9.0,2.0,2.0,37.0,9.0,4.0,3.0
FOOTBALL_CFL_2016_11_4_WPG@OTT,2016-11-04,2016,1,CFL,WPG,OTT,45.0,9.0,6.0,76.0,343.0,8.0,2.0,2.0,39.0,8.0,2.0,2.0
