game_id,date,season,week,league,away,home,receiving_tds,receiving_yards,receptions
SYNTHETIC_USFL_2022_W4_PIT,,2022,4,USFL,,,0.0,9.0,1.0
SYNTHETIC_USFL_2022_W5_PIT,,2022,5,USFL,,,0.0,0.0,0.0
SYNTHETIC_USFL_2022_W6_PIT,,2022,6,USFL,,,0.0,19.0,2.0
SYNTHETIC_USFL_2022_W7_PIT,,2022,7,USFL,,,0.0,0.0,0.0
SYNTHETIC_USFL_2022_W8_PIT,,2022,8,USFL,,,0.0,11.0,1.0
SYNTHETIC_USFL_2022_W9_PIT,,2022,9,USFL,,,0.0,16.0,2.0
SYNTHETIC_USFL_2022_W10_PIT,,2022,10,USFL,,,0.0,13.0,2.0
SYNTHETIC_USFL_2023_W1_MAULERS,2023-04-16,2023,1,USFL,BREAKERS,MAULERS,0.0,14.0,4.0
80,2025-04-19,2025,4,UFL,ROUGHNECKS,STALLIONS,0.0,0.0,0.0
59,2025-04-26,2025,5,UFL,BATTLEHAWKS,PANTHERS,0.0,14.0,1.0
76,2025-05-31,2025,10,UFL,PANTHERS,ROUGHNECKS,0.0,0.0,0.0
