game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,fielding_runouts,match_played
cricket-t20i-2024-10-12-1453903,2024-10-12,2024,1,T20I,Brazil,Mexico,3.0,1.0,0.0,9.0,5.0,0.0,1.0,1.0
