game_id,date,season,week,league,away,home,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,match_played
cricket-t20i-2019-05-06-1182904,2019-05-06,2019,1,T20I,Vanuatu,Papua New Guinea,6.0,0.0,0.0,7.0,1.0,3.0,2.0,1.0
cricket-t20i-2019-05-06-1182906,2019-05-06,2019,1,T20I,Indonesia,Papua New Guinea,24.0,0.0,0.0,10.0,5.0,1.0,,1.0
cricket-t20i-2019-05-07-1182909,2019-05-07,2019,1,T20I,Fiji,Papua New Guinea,,,,,,,1.0,1.0
cricket-t20i-2019-05-09-1182914,2019-05-09,2019,1,T20I,Japan,Papua New Guinea,24.0,0.0,0.0,5.0,1.0,1.0,,1.0
cricket-t20i-2019-05-10-1182918,2019-05-10,2019,1,T20I,Papua New Guinea,Samoa,18.0,0.0,0.0,10.0,0.0,1.0,,1.0
cricket-t20i-2019-09-01-1197052,2019-09-01,2019,1,T20I,Scotland,Papua New Guinea,18.0,0.0,0.0,23.0,0.0,2.0,,1.0
cricket-t20i-2019-09-02-1197047,2019-09-02,2019,1,T20I,Bangladesh,Papua New Guinea,18.0,0.0,0.0,17.0,1.0,1.0,,1.0
cricket-t20i-2019-09-03-1197058,2019-09-03,2019,1,T20I,Papua New Guinea,United States of America,12.0,0.0,0.0,15.0,0.0,2.0,,1.0
cricket-t20i-2019-09-05-1197061,2019-09-05,2019,1,T20I,Papua New Guinea,Thailand,6.0,0.0,0.0,10.0,0.0,0.0,,1.0
