game_id,date,season,week,league,away,home,catches,completions,throwAttempts,yardsReceived,yardsThrown
2023-05-20-DC-TOR,2023-05-20,2023,4,AUDL,DC BREEZE,TORONTO RUSH,1.0,1.0,1.0,1.0,6.0
