game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,fielding_catches,fielding_runouts,match_played
cricket-odi-2003-02-11-65239,2003-02-11,2003,1,ODI,Canada,Bangladesh,23.0,0.0,0.0,8.0,7.0,0.0,3.0,,1.0
cricket-odi-2003-02-15-65245,2003-02-15,2003,1,ODI,Canada,Kenya,15.0,1.0,0.0,8.0,12.0,0.0,,,1.0
cricket-odi-2003-02-19-65251,2003-02-19,2003,1,ODI,Canada,Sri Lanka,25.0,0.0,0.0,8.0,6.0,0.0,,,1.0
cricket-odi-2003-02-23-65256,2003-02-23,2003,1,ODI,Canada,West Indies,9.0,0.0,0.0,8.0,2.0,0.0,1.0,1.0,1.0
cricket-odi-2003-02-27-65264,2003-02-27,2003,1,ODI,South Africa,Canada,37.0,4.0,1.0,7.0,28.0,0.0,3.0,,1.0
cricket-odi-2003-03-03-65270,2003-03-03,2003,1,ODI,Canada,New Zealand,2.0,0.0,0.0,7.0,1.0,0.0,1.0,1.0,1.0
cricket-odi-2006-11-27-259384,2006-11-27,2006,1,ODI,Bermuda,Canada,95.0,2.0,1.0,3.0,58.0,0.0,,1.0,1.0
cricket-odi-2006-11-30-259390,2006-11-30,2006,1,ODI,Bermuda,Canada,27.0,2.0,0.0,4.0,17.0,0.0,1.0,,1.0
cricket-odi-2006-12-01-259391,2006-12-01,2006,1,ODI,Canada,Netherlands,51.0,3.0,0.0,3.0,23.0,0.0,1.0,,1.0
cricket-odi-2007-02-02-267386,2007-02-02,2007,1,ODI,Bermuda,Canada,5.0,1.0,0.0,4.0,7.0,0.0,2.0,1.0,1.0
cricket-odi-2007-02-05-267391,2007-02-05,2007,1,ODI,Kenya,Canada,4.0,1.0,0.0,4.0,5.0,0.0,1.0,,1.0
cricket-odi-2007-03-18-247467,2007-03-18,2007,1,ODI,Canada,England,11.0,1.0,0.0,3.0,6.0,0.0,1.0,,1.0
cricket-odi-2007-03-22-247475,2007-03-22,2007,1,ODI,Canada,New Zealand,64.0,3.0,0.0,3.0,37.0,0.0,1.0,,1.0
cricket-odi-2008-06-29-325569,2008-06-29,2008,1,ODI,Canada,Bermuda,17.0,1.0,0.0,4.0,5.0,0.0,,,1.0
cricket-odi-2009-04-08-390227,2009-04-08,2009,1,ODI,Canada,Scotland,122.0,8.0,0.0,5.0,87.0,1.0,4.0,,1.0
cricket-odi-2009-08-19-415162,2009-08-19,2009,1,ODI,Canada,Kenya,,,,,,,1.0,,1.0
cricket-odi-2010-07-07-450379,2010-07-07,2010,1,ODI,Canada,Ireland,41.0,0.0,0.0,5.0,21.0,0.0,,,1.0
cricket-odi-2010-09-06-464723,2010-09-06,2010,1,ODI,Canada,Ireland,85.0,9.0,0.0,4.0,64.0,0.0,,1.0,1.0
cricket-t20i-2010-02-09-439497,2010-02-09,2010,1,T20I,Canada,Netherlands,17.0,0.0,0.0,5.0,14.0,0.0,1.0,2.0,1.0
cricket-t20i-2010-02-10-439499,2010-02-10,2010,1,T20I,Canada,Kenya,36.0,2.0,0.0,5.0,36.0,0.0,,,1.0
cricket-odi-2011-02-20-433560,2011-02-20,2011,1,ODI,Sri Lanka,Canada,47.0,2.0,0.0,5.0,22.0,0.0,,2.0,1.0
cricket-odi-2011-02-28-433570,2011-02-28,2011,1,ODI,Canada,Zimbabwe,1.0,0.0,0.0,4.0,0.0,0.0,3.0,,1.0
cricket-odi-2011-03-03-433574,2011-03-03,2011,1,ODI,Canada,Pakistan,35.0,2.0,0.0,3.0,16.0,0.0,1.0,,1.0
cricket-odi-2011-03-07-433580,2011-03-07,2011,1,ODI,Canada,Kenya,97.0,7.0,1.0,4.0,64.0,0.0,2.0,,1.0
cricket-odi-2011-03-13-433587,2011-03-13,2011,1,ODI,Canada,New Zealand,87.0,10.0,0.0,4.0,84.0,0.0,1.0,,1.0
cricket-odi-2011-03-16-433592,2011-03-16,2011,1,ODI,Australia,Canada,55.0,6.0,0.0,4.0,39.0,0.0,1.0,,1.0
cricket-odi-2013-08-27-660825,2013-08-27,2013,1,ODI,Canada,Netherlands,,,,,,,,1.0,1.0
cricket-odi-2013-08-29-660827,2013-08-29,2013,1,ODI,Canada,Netherlands,16.0,0.0,0.0,3.0,3.0,0.0,1.0,,1.0
cricket-t20i-2013-11-16-660113,2013-11-16,2013,1,T20I,Canada,Ireland,55.0,7.0,1.0,3.0,67.0,0.0,1.0,1.0,1.0
cricket-t20i-2013-11-26-660209,2013-11-26,2013,1,T20I,Canada,Kenya,46.0,5.0,0.0,4.0,48.0,0.0,1.0,1.0,1.0
