game_id,date,season,week,league,away,home,assists,blocks,catches,completions,goals,hockeyAssists,hucksCompleted,stalls,throwAttempts,throwaways,yardsReceived,yardsThrown
2023-05-27-PHI-PIT,2023-05-27,2023,5,,PHI,PIT,,,14.0,17.0,1.0,1.0,,,18.0,1.0,22.0,98.0
2023-06-04-PIT-MAD,2023-06-04,2023,6,,PIT,MAD,,1.0,28.0,29.0,3.0,1.0,,1.0,29.0,,118.0,190.0
2023-06-11-DET-PIT,2023-06-11,2023,7,,DET,PIT,1.0,,8.0,9.0,1.0,,1.0,,16.0,,21.0,97.0
2023-06-17-PIT-TOR,2023-06-17,2023,8,,PIT,TOR,,,22.0,29.0,2.0,1.0,,,29.0,,57.0,104.0
2023-06-30-DET-PIT,2023-06-30,2023,10,,DET,PIT,2.0,,24.0,28.0,1.0,4.0,,,28.0,,12.0,197.0
2023-07-07-CHI-PIT,2023-07-07,2023,11,,CHI,PIT,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0
2023-07-15-PIT-IND,2023-07-15,2023,12,,PIT,IND,1.0,,37.0,39.0,2.0,4.0,,,40.0,1.0,65.0,113.0
2023-07-22-IND-PIT,2023-07-22,2023,13,,IND,PIT,1.0,,36.0,36.0,2.0,,,,37.0,,75.0,157.0
