game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_runouts,match_played
cricket-t20i-2025-06-03-1487696,2025-06-03,2025,1,T20I,Malawi,Brazil,,,,,,,,,,,,,1.0,1.0
cricket-t20i-2025-06-06-1487707,2025-06-06,2025,1,T20I,Cameroon,Malawi,,,,,,,12.0,0.0,0.0,7.0,2.0,0.0,,1.0
cricket-t20i-2025-06-07-1487710,2025-06-07,2025,1,T20I,Malawi,Sierra Leone,17.0,0.0,1.0,9.0,5.0,0.0,6.0,0.0,0.0,7.0,0.0,0.0,1.0,1.0
cricket-t20i-2025-06-08-1487713,2025-06-08,2025,1,T20I,Uganda,Malawi,2.0,0.0,0.0,9.0,0.0,0.0,18.0,0.0,0.0,18.0,1.0,2.0,,1.0
cricket-t20i-2025-07-20-1494126,2025-07-20,2025,1,T20I,Malawi,Cameroon,,,,,,,18.0,0.0,1.0,14.0,1.0,0.0,,1.0
cricket-t20i-2025-07-21-1494129,2025-07-21,2025,1,T20I,Rwanda,Malawi,2.0,0.0,0.0,9.0,0.0,0.0,,,,,,,,1.0
cricket-t20i-2025-07-23-1494132,2025-07-23,2025,1,T20I,Malawi,Lesotho,,,,,,,12.0,0.0,0.0,5.0,0.0,0.0,,1.0
cricket-t20i-2025-07-24-1494139,2025-07-24,2025,1,T20I,Malawi,Sierra Leone,,,,,,,20.0,0.0,0.0,10.0,1.0,0.0,,1.0
cricket-t20i-2025-07-26-1494140,2025-07-26,2025,1,T20I,Botswana,Malawi,7.0,0.0,0.0,7.0,3.0,0.0,24.0,0.0,1.0,38.0,0.0,1.0,,1.0
cricket-t20i-2026-04-07-1528321,2026-04-07,2026,1,T20I,Brazil,Malawi,10.0,0.0,0.0,8.0,1.0,0.0,6.0,0.0,0.0,4.0,1.0,0.0,,1.0
cricket-t20i-2026-04-08-1528325,2026-04-08,2026,1,T20I,Botswana,Malawi,3.0,0.0,0.0,8.0,0.0,0.0,12.0,0.0,0.0,14.0,1.0,1.0,,1.0
cricket-t20i-2026-04-09-1528329,2026-04-09,2026,1,T20I,Mozambique,Malawi,10.0,0.0,1.0,5.0,2.0,0.0,6.0,0.0,0.0,8.0,0.0,1.0,,1.0
cricket-t20i-2026-04-09-1528331,2026-04-09,2026,1,T20I,Zambia,Malawi,,,,,,,12.0,0.0,0.0,9.0,0.0,1.0,,1.0
cricket-t20i-2026-04-10-1528333,2026-04-10,2026,1,T20I,Lesotho,Malawi,,,,,,,6.0,1.0,0.0,0.0,1.0,0.0,,1.0
cricket-t20i-2026-04-10-1528335,2026-04-10,2026,1,T20I,Malawi,Zambia,7.0,0.0,0.0,8.0,1.0,0.0,,,,,,,,1.0
cricket-t20i-2026-04-11-1528338,2026-04-11,2026,1,T20I,Mozambique,Malawi,5.0,0.0,0.0,8.0,1.0,0.0,,,,,,,,1.0
