game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_runouts,match_played
cricket-t20i-2024-08-25-1447551,2024-08-25,2024,1,T20I,Greece,Serbia,4.0,0.0,0.0,4.0,0.0,0.0,24.0,0.0,1.0,17.0,3.0,1.0,,1.0
cricket-t20i-2024-09-14-1450467,2024-09-14,2024,1,T20I,Serbia,Cyprus,8.0,0.0,0.0,4.0,3.0,0.0,24.0,0.0,0.0,6.0,1.0,1.0,,1.0
cricket-t20i-2024-09-14-1450468,2024-09-14,2024,1,T20I,Cyprus,Serbia,4.0,0.0,0.0,4.0,0.0,0.0,24.0,0.0,0.0,12.0,0.0,2.0,1.0,1.0
cricket-t20i-2024-10-12-1454935,2024-10-12,2024,1,T20I,Serbia,Bulgaria,,,,,,,18.0,0.0,0.0,12.0,1.0,2.0,1.0,1.0
cricket-t20i-2024-10-13-1454936,2024-10-13,2024,1,T20I,Bulgaria,Serbia,1.0,0.0,1.0,6.0,1.0,0.0,24.0,1.0,1.0,9.0,3.0,2.0,,1.0
cricket-t20i-2024-10-13-1454937,2024-10-13,2024,1,T20I,Bulgaria,Serbia,,,,,,,19.0,1.0,0.0,8.0,1.0,3.0,,1.0
cricket-t20i-2025-07-07-1490855,2025-07-07,2025,1,T20I,Bulgaria,Serbia,,,,,,,24.0,0.0,0.0,25.0,3.0,4.0,,1.0
cricket-t20i-2025-07-07-1490856,2025-07-07,2025,1,T20I,Turkey,Serbia,5.0,0.0,0.0,8.0,2.0,0.0,24.0,0.0,1.0,40.0,0.0,7.0,,1.0
cricket-t20i-2025-07-08-1490858,2025-07-08,2025,1,T20I,Serbia,Greece,2.0,1.0,0.0,8.0,4.0,0.0,24.0,0.0,0.0,27.0,2.0,2.0,,1.0
cricket-t20i-2025-07-09-1490860,2025-07-09,2025,1,T20I,Bulgaria,Serbia,,,,,,,18.0,1.0,0.0,10.0,0.0,2.0,1.0,1.0
