game_id,date,season,week,league,away,home,assists,blocks,drops,goals,throwaways,yardsReceived,yardsThrown
SYNTHETIC_AUDL_2022_W1_WINDCHILL,,2022,1,AUDL,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNTHETIC_AUDL_2022_W2_WINDCHILL,,2022,2,AUDL,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNTHETIC_AUDL_2022_W3_WINDCHILL,,2022,3,AUDL,,,0.0,2.0,0.0,1.0,0.0,95.0,22.0
2022-06-25-MAD-MIN,2022-06-25,2022,5,,MAD,MIN,1.0,1.0,0.0,2.0,0.0,150.0,20.0
2022-07-01-MIN-CHI,2022-07-01,2022,6,,MIN,CHI,0.0,0.0,0.0,0.0,0.0,26.0,12.0
2022-07-02-MIN-DET,2022-07-02,2022,6,,MIN,DET,0.0,2.0,0.0,1.0,0.0,70.0,17.0
2022-07-10-MIN-MAD,2022-07-10,2022,7,AUDL,windchill,radicals,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-16-CHI-MIN,2022-07-16,2022,8,AUDL,union,windchill,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-23-MIN-IND,2022-07-23,2022,9,AUDL,windchill,alleycats,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-31-DET-MIN,2022-07-31,2022,10,AUDL,mechanix,windchill,0.0,0.0,0.0,0.0,0.0,0.0,0.0
