game_id,date,season,week,league,away,home,assists,blocks,catches,completions,drops,goals,hockeyAssists,pulls,throwAttempts,throwaways,yardsReceived,yardsThrown
SYNTHETIC_AUDL_W2_HUSTLE,,,2,AUDL,,,0.0,1.0,,,0.0,0.0,,,,0.0,15.0,11.0
SYNTHETIC_AUDL_W3_HUSTLE,,,3,AUDL,,,0.0,2.0,,,0.0,2.0,,,,0.0,11.0,70.0
2022-06-17-CAR-ATL,2022-06-17,2022,4,,CAR,ATL,0.0,2.0,,,0.0,0.0,,,,0.0,0.0,5.0
2022-07-02-ATL-CAR,2022-07-02,2022,6,,ATL,CAR,0.0,1.0,,,0.0,1.0,,,,0.0,15.0,0.0
2022-07-08-ATL-DAL,2022-07-08,2022,7,AUDL,hustle,legion,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,0.0
2022-07-09-ATL-ATX,2022-07-09,2022,7,AUDL,hustle,sol,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,0.0
2022-07-16-ATL-TB,2022-07-16,2022,8,AUDL,hustle,cannons,0.0,1.0,,,0.0,0.0,,,,0.0,27.0,33.0
2022-07-22-DAL-ATL,2022-07-22,2022,9,AUDL,legion,hustle,0.0,2.0,,,0.0,1.0,,,,0.0,30.0,5.0
2022-07-30-IND-ATL,2022-07-30,2022,10,AUDL,alleycats,hustle,0.0,3.0,,,0.0,1.0,,,,1.0,93.0,-2.0
2023-04-29-IND-ATL,2023-04-29,2023,1,AUDL,INDIANAPOLIS ALLEYCATS,ATLANTA HUSTLE,1.0,2.0,3.0,2.0,,2.0,,8.0,2.0,,102.0,11.0
2023-05-05-CAR-ATL,2023-05-05,2023,2,AUDL,CAROLINA FLYERS,ATLANTA HUSTLE,1.0,,6.0,4.0,,2.0,,12.0,4.0,,108.0,42.0
2023-05-12-ATX-ATL,2023-05-12,2023,3,AUDL,AUSTIN SOL,ATLANTA HUSTLE,1.0,1.0,8.0,4.0,,4.0,,7.0,4.0,,319.0,30.0
2023-05-21-ATL-CAR,2023-05-21,2023,4,AUDL,ATLANTA HUSTLE,CAROLINA FLYERS,,1.0,1.0,1.0,,,,3.0,1.0,,7.0,4.0
2023-05-27-HTX-ATL,2023-05-27,2023,5,AUDL,HOUSTON HAVOC,ATLANTA HUSTLE,1.0,1.0,4.0,2.0,,2.0,,9.0,2.0,,56.0,22.0
2023-06-09-ATL-BOS,2023-06-09,2023,7,AUDL,ATLANTA HUSTLE,BOSTON GLORY,3.0,,2.0,1.0,,1.0,1.0,5.0,1.0,,37.0,2.0
2023-06-17-DAL-ATL,2023-06-17,2023,8,AUDL,DALLAS LEGION,ATLANTA HUSTLE,2.0,2.0,8.0,7.0,,2.0,2.0,10.0,7.0,,236.0,58.0
2023-06-23-ATL-HTX,2023-06-23,2023,9,AUDL,ATLANTA HUSTLE,HOUSTON HAVOC,,1.0,7.0,3.0,,2.0,,7.0,4.0,,154.0,28.0
2023-06-24-ATL-DAL,2023-06-24,2023,9,AUDL,ATLANTA HUSTLE,DALLAS LEGION,2.0,,,,,,1.0,,,1.0,,
