game_id,date,season,week,league,away,home,assists,assists_minus_xa,avg_pass_distance,avg_pass_vertical,goals,goals_minus_xg,goals_plus_assists,key_passes,minutes_played,pass_completion_pct,passes_attempted,passes_over_expected,passes_over_expected_p100,points_added,shots,shots_on_target,xa,xg,xg_place,xg_plus_xa,xpass_completion_pct,xpoints_added
soccer-uslc-2020-4wM4E4d5jB,,2020,1,USLC,,,2.0,0.3378,20.4255,1.0966,4.0,1.4872,6.0,10.0,925.0,0.6651,218.0,-11.1191,-5.1005,1.9269,21.0,8.0,1.6622,2.5128,1.1745,4.1751,0.7161,1.261
soccer-mls-2021-kaDQ0wRqEv,,2021,1,MLS,,,0.0,0.0,16.3692,-1.6577,0.0,-0.0309,0.0,0.0,29.0,0.7857,14.0,-0.095,-0.6788,0.0,1.0,0.0,0.0,0.0309,-0.0309,0.0309,0.7925,0.0299
soccer-uslc-2021-4wM4E4d5jB,,2021,1,USLC,,,3.0,0.9748,18.7547,1.6251,1.0,-1.8737,4.0,18.0,1189.0,0.7418,364.0,1.7986,0.4941,1.3535,36.0,12.0,2.0252,2.8737,0.7071,4.8989,0.7368,2.4146
soccer-mls-2022-kaDQ0wRqEv,,2022,1,MLS,,,0.0,0.0,30.6897,15.3908,0.0,0.0,0.0,0.0,14.0,0.5,4.0,0.0551,1.3776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4862,0.0
soccer-uslc-2022-4wM4E4d5jB,,2022,1,USLC,,,3.0,1.8183,20.6666,-1.3582,3.0,1.845,6.0,9.0,353.0,0.7591,137.0,1.1885,0.8675,1.09,13.0,6.0,1.1817,1.155,0.8242,2.3367,0.7504,0.6879
soccer-mls-2023-kaDQ0wRqEv,,2023,1,MLS,,,1.0,0.4495,18.5879,-5.0492,0.0,-0.1907,1.0,8.0,147.0,0.8478,92.0,3.2443,3.5264,0.0,5.0,1.0,0.5505,0.1907,-0.0565,0.7412,0.8126,0.1634
soccer-mlsnp-2023-4wM4E4d5jB,,2023,1,MLSNP,,,2.0,-2.0892,21.2261,-0.4359,2.0,-0.0489,4.0,35.0,1177.0,0.7393,422.0,1.7912,0.4244,0.8016,34.0,9.0,4.0892,2.0489,0.098,6.1381,0.7351,1.5589
soccer-mls-2024-kaDQ0wRqEv,,2024,1,MLS,,,0.0,-0.1891,17.6762,-4.2888,0.0,-0.2424,0.0,4.0,164.0,0.8788,66.0,5.1486,7.8009,0.0,4.0,1.0,0.1891,0.2424,-0.0693,0.4315,0.8008,0.1739
soccer-mls-2024-vzqoOgNqap,,2024,1,MLS,,,0.0,-0.2224,19.2748,-0.0216,0.0,-1.0319,0.0,2.0,282.0,0.8261,69.0,4.5237,6.5561,0.0,8.0,0.0,0.2224,1.0319,-1.0319,1.2542,0.7605,0.2414
soccer-mlsnp-2024-4wM4E4d5jB,,2024,1,MLSNP,,,3.0,1.5993,17.5673,-2.7514,1.0,0.4514,4.0,8.0,335.0,0.7868,136.0,1.7076,1.2556,0.4483,8.0,5.0,1.4007,0.5486,1.4603,1.9492,0.7742,0.2999
soccer-mlsnp-2024-OlMlKDEQLz,,2024,1,MLSNP,,,0.0,-0.6068,24.0288,7.2748,2.0,1.1314,2.0,3.0,165.0,0.8158,38.0,3.2975,8.6775,0.7,7.0,5.0,0.6068,0.8686,0.5515,1.4754,0.729,0.3611
soccer-mls-2025-vzqoOgNqap,,2025,1,MLS,,,2.0,-0.2301,17.1397,0.7137,1.0,-0.6129,3.0,14.0,977.0,0.8095,273.0,6.9805,2.557,0.0111,17.0,6.0,2.2301,1.6129,-0.5872,3.8429,0.784,0.9115
soccer-mlsnp-2025-OlMlKDEQLz,,2025,1,MLSNP,,,1.0,0.7415,22.6832,5.9116,0.0,-0.4896,1.0,1.0,67.0,0.7143,28.0,1.5967,5.7024,0.0,4.0,2.0,0.2585,0.4896,-0.1393,0.7481,0.6573,0.0644
