game_id,date,season,week,league,away,home,assists,blocks,catches,completions,drops,goals,hockeyAssists,pulls,throwAttempts,throwaways,yardsReceived,yardsThrown
SYNTHETIC_AUDL_W1_RADICALS,,,1,AUDL,,,1.0,1.0,,,0.0,2.0,,,,0.0,112.0,58.0
SYNTHETIC_AUDL_W2_RADICALS,,,2,AUDL,,,0.0,0.0,,,0.0,0.0,,,,0.0,13.0,-1.0
SYNTHETIC_AUDL_W3_RADICALS,,,3,AUDL,,,0.0,0.0,,,0.0,1.0,,,,0.0,52.0,52.0
2022-06-18-ATX-MAD,2022-06-18,2022,4,,ATX,MAD,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,0.0
2022-06-25-MAD-MIN,2022-06-25,2022,5,,MAD,MIN,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,0.0
2022-07-10-MIN-MAD,2022-07-10,2022,7,,MIN,MAD,0.0,0.0,,,0.0,0.0,,,,0.0,22.0,-7.0
2022-07-15-IND-MAD,2022-07-15,2022,8,,IND,MAD,1.0,0.0,,,0.0,0.0,,,,0.0,44.0,38.0
2022-07-16-MAD-DET,2022-07-16,2022,8,,MAD,DET,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,0.0
2022-07-29-CHI-MAD,2022-07-29,2022,10,,CHI,MAD,0.0,1.0,,,0.0,0.0,,,,1.0,83.0,-6.0
2023-04-29-MAD-PIT,2023-04-29,2023,1,,MAD,PIT,,,10.0,8.0,,1.0,1.0,12.0,9.0,1.0,40.0,35.0
2023-05-20-MAD-IND,2023-05-20,2023,4,,MAD,IND,,,9.0,10.0,,,3.0,16.0,10.0,,60.0,-8.0
2023-05-27-CHI-MAD,2023-05-27,2023,5,,CHI,MAD,1.0,,12.0,10.0,,,2.0,12.0,12.0,2.0,94.0,36.0
2023-06-04-PIT-MAD,2023-06-04,2023,6,,PIT,MAD,,,2.0,1.0,,1.0,,1.0,1.0,,3.0,19.0
2023-06-10-MAD-MIN,2023-06-10,2023,7,,MAD,MIN,,,6.0,3.0,,1.0,,4.0,5.0,2.0,35.0,9.0
2023-06-17-MIN-MAD,2023-06-17,2023,8,,MIN,MAD,,,7.0,6.0,,,2.0,6.0,7.0,1.0,72.0,45.0
