game_id,date,season,week,league,away,home,recv_tar,ret_lg,ret_num,ret_td,ret_yds,rush_att,rush_lg,rush_yds,score_kr,score_pr,score_pts,score_tot
FOOTBALL_CFL_2018_10_27_BC@SSK,2018-10-27,2018,1,CFL,BC,SSK,1.0,27.0,5.0,,90.0,,,,,,,
FOOTBALL_CFL_2018_9_15_CGY@HAM,2018-09-15,2018,1,CFL,CGY,HAM,,104.0,7.0,1.0,218.0,,,,1.0,,6.0,1.0
FOOTBALL_CFL_2019_10_26_HAM@MTL,2019-10-26,2019,1,CFL,HAM,MTL,,33.0,2.0,,47.0,,,,,,,
FOOTBALL_CFL_2019_11_1_MTL@OTT,2019-11-01,2019,1,CFL,MTL,OTT,,25.0,2.0,,42.0,,,,,,,
FOOTBALL_CFL_2019_8_17_MTL@CGY,2019-08-17,2019,1,CFL,MTL,CGY,,20.0,3.0,,51.0,1.0,6.0,6.0,,,,
FOOTBALL_CFL_2019_8_25_MTL@TOR,2019-08-25,2019,1,CFL,MTL,TOR,,21.0,2.0,,38.0,,,,,,,
FOOTBALL_CFL_2019_8_2_OTT@MTL,2019-08-02,2019,1,CFL,OTT,MTL,,22.0,4.0,,58.0,,,,,,,
FOOTBALL_CFL_2019_8_9_SSK@MTL,2019-08-09,2019,1,CFL,SSK,MTL,,23.0,2.0,1.0,44.0,,,,,1.0,6.0,1.0
FOOTBALL_CFL_2019_9_6_BC@MTL,2019-09-06,2019,1,CFL,BC,MTL,,24.0,3.0,,44.0,,,,,,,
