game_id,date,season,week,league,away,home,assists,blocks,catches,completions,drops,goals,hockeyAssists,hucksCompleted,throwAttempts,throwaways,yardsReceived,yardsThrown
SYNTHETIC_AUDL_2022_W2_SHRED,,2022,2,AUDL,,,1.0,0.0,,,0.0,2.0,,,,3.0,45.0,306.0
SYNTHETIC_AUDL_2022_W3_SHRED,,2022,3,AUDL,,,1.0,1.0,,,0.0,0.0,,,,0.0,83.0,371.0
2022-06-24-SD-SLC,2022-06-24,2022,5,,SD,SLC,1.0,2.0,,,1.0,3.0,,,,1.0,101.0,97.0
2022-07-08-SLC-SEA,2022-07-08,2022,7,AUDL,shred,cascades,0.0,0.0,,,0.0,2.0,,,,2.0,45.0,177.0
2022-07-09-SLC-POR,2022-07-09,2022,7,AUDL,shred,nitro,0.0,0.0,,,0.0,2.0,,,,1.0,21.0,161.0
2022-07-16-SLC-OAK,2022-07-16,2022,8,AUDL,shred,spiders,0.0,1.0,,,0.0,2.0,,,,1.0,67.0,116.0
2022-07-22-LA-SLC,2022-07-22,2022,9,AUDL,aviators,shred,1.0,1.0,,,0.0,3.0,,,,0.0,66.0,354.0
2022-07-29-POR-SLC,2022-07-29,2022,10,AUDL,nitro,shred,1.0,1.0,,,0.0,1.0,,,,1.0,-5.0,127.0
2023-04-28-SEA-SLC,2023-04-28,2023,1,AUDL,SEATTLE CASCADES,SALT LAKE SHRED,2.0,,35.0,40.0,,1.0,5.0,2.0,42.0,1.0,47.0,560.0
2023-05-05-SLC-POR,2023-05-05,2023,2,AUDL,SALT LAKE SHRED,PORTLAND NITRO,1.0,,22.0,30.0,1.0,1.0,,,33.0,3.0,81.0,344.0
2023-05-06-SLC-SEA,2023-05-06,2023,2,AUDL,SALT LAKE SHRED,SEATTLE CASCADES,,,,,,,1.0,,,,,
2023-05-13-SLC-OAK,2023-05-13,2023,3,AUDL,SALT LAKE SHRED,OAKLAND SPIDERS,2.0,1.0,38.0,51.0,,,1.0,1.0,52.0,1.0,104.0,560.0
2023-05-19-LA-SLC,2023-05-19,2023,4,AUDL,LA AVIATORS,SALT LAKE SHRED,1.0,,31.0,33.0,,1.0,4.0,,34.0,1.0,90.0,294.0
2023-06-03-OAK-SLC,2023-06-03,2023,6,AUDL,OAKLAND SPIDERS,SALT LAKE SHRED,,2.0,22.0,26.0,1.0,1.0,1.0,,29.0,2.0,76.0,156.0
2023-06-09-SLC-COL,2023-06-09,2023,7,AUDL,SALT LAKE SHRED,COLORADO SUMMIT,1.0,,24.0,26.0,,,2.0,,28.0,1.0,11.0,167.0
2023-06-16-COL-SLC,2023-06-16,2023,8,AUDL,COLORADO SUMMIT,SALT LAKE SHRED,1.0,,29.0,35.0,1.0,,3.0,,35.0,,91.0,333.0
2023-06-30-SLC-LA,2023-06-30,2023,10,AUDL,SALT LAKE SHRED,LA AVIATORS,,,26.0,25.0,,,4.0,,27.0,,50.0,256.0
2023-07-01-SLC-SD,2023-07-01,2023,10,AUDL,SALT LAKE SHRED,SAN DIEGO GROWLERS,,,,,,1.0,,1.0,,2.0,,
