game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_runouts,match_played
cricket-t20i-2021-09-11-1275115,2021-09-11,2021,1,T20I,Uganda,Nigeria,17.0,3.0,1.0,10.0,21.0,0.0,18.0,0.0,0.0,15.0,0.0,1.0,,1.0
cricket-t20i-2021-09-17-1275129,2021-09-17,2021,1,T20I,Zimbabwe,Uganda,2.0,0.0,0.0,9.0,2.0,0.0,24.0,0.0,0.0,13.0,2.0,1.0,,1.0
cricket-t20i-2021-09-19-1275131,2021-09-19,2021,1,T20I,Uganda,Tanzania,1.0,0.0,0.0,9.0,0.0,0.0,6.0,0.0,0.0,9.0,0.0,0.0,,1.0
cricket-t20i-2022-12-18-1346543,2022-12-18,2022,1,T20I,Kenya,Uganda,,,,,,,24.0,0.0,0.0,29.0,0.0,1.0,,1.0
cricket-t20i-2022-12-21-1349152,2022-12-21,2022,1,T20I,Kenya,Uganda,,,,,,,24.0,1.0,0.0,13.0,1.0,1.0,,1.0
cricket-t20i-2023-04-25-1370902,2023-04-25,2023,1,T20I,United Arab Emirates,Uganda,4.0,0.0,0.0,10.0,1.0,0.0,24.0,0.0,0.0,28.0,2.0,2.0,,1.0
cricket-t20i-2023-04-27-1370905,2023-04-27,2023,1,T20I,Hong Kong,Uganda,,,,,,,24.0,0.0,0.0,14.0,0.0,1.0,1.0,1.0
cricket-t20i-2023-04-29-1370908,2023-04-29,2023,1,T20I,Namibia,Uganda,6.0,0.0,0.0,10.0,1.0,0.0,21.0,0.0,0.0,16.0,2.0,1.0,,1.0
cricket-t20i-2023-05-01-1370912,2023-05-01,2023,1,T20I,Namibia,Uganda,,,,,,,24.0,0.0,0.0,10.0,2.0,2.0,,1.0
cricket-t20i-2023-05-02-1370914,2023-05-02,2023,1,T20I,Uganda,Namibia,,,,,,,18.0,0.0,0.0,8.0,2.0,0.0,,1.0
cricket-t20i-2023-12-10-1411264,2023-12-10,2023,1,T20I,Rwanda,Uganda,,,,,,,18.0,0.0,0.0,17.0,0.0,0.0,,1.0
cricket-t20i-2023-12-12-1411268,2023-12-12,2023,1,T20I,Namibia,Uganda,,,,,,,6.0,0.0,0.0,12.0,0.0,1.0,,1.0
cricket-t20i-2023-12-17-1411276,2023-12-17,2023,1,T20I,Uganda,Zimbabwe,1.0,0.0,0.0,9.0,0.0,0.0,6.0,0.0,0.0,13.0,0.0,1.0,,1.0
