game_id,date,season,week,league,away,home,assists,assists_minus_xa,avg_pass_distance,avg_pass_vertical,goals,goals_conceded,goals_conceded_minus_xg,goals_minus_xg,goals_per_xg,goals_plus_assists,headed_shot_share,key_passes,minutes_played,pass_completion_pct,passes_attempted,passes_over_expected,passes_over_expected_p100,points_added,saves,shots,shots_faced,shots_on_target,xa,xg,xg_faced,xg_place,xg_plus_xa,xpass_completion_pct,xpoints_added
soccer-uslc-2018-2vQ14GKqrA,,2018,1,USLC,,,0.0,0.0,32.7158,22.611,0.0,22.0,3.8321,0.0,1.2109,0.0,0.0704,0.0,1472.0,0.7873,691.0,-2.74,-0.3965,0.0,49.0,0.0,71.0,0.0,0.0,0.0,18.1679,0.0,0.0,0.7912,0.0
soccer-mls-2019-Z2vQ1xlqrA,,2019,1,MLS,,,0.0,0.0,40.6255,34.1471,0.0,6.0,2.6132,0.0,1.7716,0.0,0.0,0.0,94.0,0.6897,29.0,-0.4844,-1.6704,0.0,3.0,0.0,9.0,0.0,0.0,0.0,3.3868,0.0,0.0,0.7064,0.0
soccer-uslc-2019-2vQ14GKqrA,,2019,1,USLC,,,0.0,0.0,34.4117,24.3269,0.0,16.0,-1.6732,0.0,0.9053,0.0,0.1186,0.0,870.0,0.727,359.0,-12.2111,-3.4014,0.0,42.0,0.0,59.0,0.0,0.0,0.0,17.6732,0.0,0.0,0.761,0.0
soccer-uslc-2019-e7MzZbKMr0,,2019,1,USLC,,,0.0,0.0,31.7707,24.196,0.0,3.0,1.0072,0.0,1.5054,0.0,0.2,0.0,103.0,0.88,25.0,0.3596,1.4383,0.0,2.0,0.0,5.0,0.0,0.0,0.0,1.9928,0.0,0.0,0.8656,0.0
soccer-uslc-2020-NWMWllL5lz,,2020,1,USLC,,,0.0,0.0,33.1131,24.6124,0.0,6.0,0.5164,0.0,1.0942,0.0,0.2143,0.0,264.0,0.8387,93.0,2.6721,2.8732,0.0,8.0,0.0,14.0,0.0,0.0,0.0,5.4836,0.0,0.0,0.81,0.0
soccer-uslc-2021-2lqRjjnqr0,,2021,1,USLC,,,0.0,0.0,41.3005,34.5565,0.0,9.0,-0.5961,0.0,0.9379,0.0,0.1613,0.0,381.0,0.5635,126.0,-7.7947,-6.1863,0.0,22.0,0.0,31.0,0.0,0.0,0.0,9.5961,0.0,0.0,0.6254,0.0
soccer-mlsnp-2022-2lqRX1AMr0,,2022,1,MLSNP,,,0.0,0.0,35.505,28.0995,0.0,3.0,0.9912,0.0,1.4934,0.0,0.1429,0.0,298.0,0.6071,84.0,-0.8536,-1.0162,0.0,4.0,0.0,7.0,0.0,0.0,0.0,2.0088,0.0,0.0,0.6173,0.0
soccer-uslc-2024-gpMOoo1Mzy,,2024,1,USLC,,,0.0,0.0,41.9422,34.7778,0.0,19.0,-8.383,0.0,0.6939,0.0,0.2283,0.0,2715.0,0.5877,718.0,-31.5005,-4.3873,0.0,72.0,0.0,92.0,0.0,0.0,0.0,27.383,0.0,0.0,0.6316,0.0
soccer-uslc-2025-gpMOoo1Mzy,,2025,1,USLC,,,0.0,0.0,43.4416,38.4865,0.0,25.0,-3.4203,0.0,0.8797,0.0,0.217,0.0,3302.0,0.5398,841.0,-24.6515,-2.9312,0.0,79.0,0.0,106.0,0.0,0.0,0.0,28.4203,0.0,0.0,0.5691,0.0
soccer-uslc-2026-2lqRjjnqr0,,2026,1,USLC,,,0.0,0.0,44.9626,40.3736,0.0,9.0,-3.7057,0.0,0.7083,0.0,0.0625,0.0,788.0,0.5459,207.0,3.4046,1.6447,0.0,21.0,0.0,32.0,0.0,0.0,0.0,12.7057,0.0,0.0,0.5294,0.0
