game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,match_played
cricket-odi-2003-01-08-64817,2003-01-08,2003,1,ODI,New Zealand,India,6.0,0.0,0.0,4.0,1.0,0.0,,,,,,,1.0,1.0
cricket-odi-2003-02-10-65237,2003-02-10,2003,1,ODI,Sri Lanka,New Zealand,35.0,0.0,0.0,7.0,13.0,0.0,24.0,0.0,0.0,26.0,0.0,0.0,,1.0
cricket-odi-2003-02-13-65242,2003-02-13,2003,1,ODI,New Zealand,West Indies,35.0,1.0,0.0,7.0,19.0,0.0,,,,,,,,1.0
cricket-odi-2003-03-03-65270,2003-03-03,2003,1,ODI,Canada,New Zealand,29.0,4.0,1.0,7.0,38.0,0.0,42.0,1.0,0.0,19.0,1.0,0.0,,1.0
cricket-odi-2003-03-08-65277,2003-03-08,2003,1,ODI,Zimbabwe,New Zealand,10.0,3.0,1.0,6.0,14.0,0.0,60.0,0.0,1.0,45.0,1.0,0.0,,1.0
cricket-odi-2003-03-11-65279,2003-03-11,2003,1,ODI,Australia,New Zealand,24.0,0.0,1.0,7.0,15.0,0.0,60.0,1.0,0.0,24.0,0.0,0.0,,1.0
cricket-odi-2003-03-14-65281,2003-03-14,2003,1,ODI,New Zealand,India,37.0,2.0,0.0,7.0,17.0,0.0,24.0,1.0,0.0,15.0,0.0,0.0,,1.0
cricket-odi-2003-05-11-66358,2003-05-11,2003,1,ODI,Pakistan,New Zealand,,,,,,,24.0,0.0,0.0,9.0,0.0,0.0,,1.0
cricket-odi-2003-05-19-66361,2003-05-19,2003,1,ODI,New Zealand,Sri Lanka,7.0,0.0,0.0,6.0,4.0,0.0,60.0,2.0,2.0,32.0,1.0,0.0,1.0,1.0
cricket-odi-2003-05-23-66363,2003-05-23,2003,1,ODI,Pakistan,New Zealand,16.0,0.0,1.0,7.0,5.0,0.0,18.0,0.0,0.0,20.0,0.0,0.0,1.0,1.0
cricket-odi-2003-10-23-66364,2003-10-23,2003,1,ODI,India,New Zealand,,,,,,,17.0,0.0,0.0,11.0,0.0,1.0,,1.0
cricket-odi-2003-10-29-66366,2003-10-29,2003,1,ODI,New Zealand,Australia,48.0,2.0,0.0,7.0,14.0,0.0,,,,,,,,1.0
cricket-odi-2003-11-03-66368,2003-11-03,2003,1,ODI,New Zealand,Australia,6.0,0.0,0.0,8.0,1.0,0.0,30.0,0.0,0.0,24.0,0.0,1.0,1.0,1.0
cricket-odi-2003-11-06-66369,2003-11-06,2003,1,ODI,India,New Zealand,4.0,0.0,0.0,3.0,0.0,0.0,12.0,0.0,0.0,13.0,0.0,0.0,,1.0
cricket-odi-2003-11-15-66372,2003-11-15,2003,1,ODI,India,New Zealand,4.0,0.0,0.0,3.0,1.0,0.0,30.0,0.0,0.0,29.0,1.0,0.0,1.0,1.0
cricket-odi-2003-12-01-64853,2003-12-01,2003,1,ODI,Pakistan,New Zealand,,,,,,,,,,,,,1.0,1.0
cricket-odi-2003-12-05-64855,2003-12-05,2003,1,ODI,New Zealand,Pakistan,45.0,2.0,0.0,5.0,25.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,,1.0
cricket-odi-2004-07-10-66311,2004-07-10,2004,1,ODI,New Zealand,West Indies,2.0,0.0,0.0,8.0,1.0,0.0,60.0,0.0,0.0,45.0,1.0,0.0,,1.0
cricket-odi-2004-09-10-66197,2004-09-10,2004,1,ODI,New Zealand,United States of America,,,,,,,60.0,2.0,0.0,29.0,1.0,0.0,,1.0
cricket-odi-2004-09-16-66204,2004-09-16,2004,1,ODI,New Zealand,Australia,51.0,1.0,0.0,8.0,26.0,0.0,42.0,1.0,0.0,36.0,1.0,0.0,,1.0
cricket-odi-2004-11-02-64907,2004-11-02,2004,1,ODI,New Zealand,Bangladesh,23.0,0.0,0.0,8.0,5.0,0.0,30.0,0.0,0.0,21.0,1.0,2.0,,1.0
cricket-odi-2004-12-08-66386,2004-12-08,2004,1,ODI,Australia,New Zealand,6.0,0.0,0.0,11.0,4.0,0.0,,,,,,,,1.0
