game_id,date,season,week,league,away,home,field_goal_yards,missed
1-roughnecks-guardians,2023-02-18,2023,1,XFL,GUARDIANS,ROUGHNECKS,,1.0
FOOTBALL_XFL_2023_2_26_SA@ORL,2023-02-26,2023,2,XFL,GUARDIANS,BRAHMAS,0.0,1.0
FOOTBALL_XFL_2023_3_5_ORL@ARL,2023-03-05,2023,3,XFL,RENEGADES,GUARDIANS,35.0,0.0
FOOTBALL_XFL_2023_3_11_HOU@ORL,2023-03-11,2023,4,XFL,GUARDIANS,ROUGHNECKS,33.0,0.0
SYNTHETIC_XFL_2023_W6_GUARDIANS,2023-03-25,2023,6,XFL,GUARDIANS,SEA DRAGONS,76.0,0.0
SYNTHETIC_XFL_2023_W8_GUARDIANS,2023-04-08,2023,8,XFL,GUARDIANS,RENEGADES,24.0,0.0
SYNTHETIC_XFL_2023_W9_GUARDIANS,2023-04-15,2023,9,XFL,BRAHMAS,GUARDIANS,52.0,0.0
SYNTHETIC_XFL_2023_W10_GUARDIANS,2023-04-22,2023,10,XFL,BATTLEHAWKS,GUARDIANS,0.0,1.0
