game_id,date,season,week,league,away,home,field_goal_yards,interceptions_lost,passing_tds,passing_yards,patkick,receiving_tds,receiving_yards,receptions,rushing_tds,rushing_yards
4002611110441,,,4,,,,20.0,1.0,1.0,49.0,0.0,2.0,21.0,5.0,1.0,4.0
