game_id,date,season,week,league,away,home,assists,assists_minus_xa,avg_pass_distance,avg_pass_vertical,goals,goals_conceded,goals_conceded_minus_xg,goals_minus_xg,goals_per_xg,goals_plus_assists,headed_shot_share,key_passes,minutes_played,pass_completion_pct,passes_attempted,passes_over_expected,passes_over_expected_p100,points_added,saves,shots,shots_faced,shots_on_target,xa,xg,xg_faced,xg_place,xg_plus_xa,xpass_completion_pct,xpoints_added
soccer-mls-2016-0KPqjA456v,,2016,1,MLS,,,0.0,0.0,56.0657,50.6288,0.0,1.0,-0.5073,0.0,0.6634,0.0,0.5,0.0,56.0,0.4375,16.0,-0.188,-1.175,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.5073,0.0,0.0,0.4492,0.0
soccer-mls-2017-0KPqjA456v,,2017,1,MLS,,,0.0,0.0,45.9232,39.0698,0.0,30.0,2.3186,0.0,1.0838,0.0,0.1507,0.0,1164.0,0.58,400.0,-15.314,-3.8285,0.0,43.0,0.0,73.0,0.0,0.0,0.0,27.6814,0.0,0.0,0.6183,0.0
soccer-uslc-2017-XVqK23a501,,2017,1,USLC,,,0.0,0.0,44.5955,35.7247,0.0,6.0,0.8672,-0.2628,1.169,0.0,0.1875,0.0,387.0,0.6953,128.0,2.2097,1.7264,0.0,9.0,1.0,16.0,0.0,0.0,0.2628,5.1328,-0.2628,0.2628,0.678,0.2576
soccer-mls-2018-0KPqjA456v,,2018,1,MLS,,,0.0,-0.2,44.8737,36.1829,0.0,60.0,8.674,-0.0514,1.169,0.0,0.1447,2.0,2839.0,0.6016,891.0,-27.4028,-3.0755,0.0,87.0,1.0,152.0,0.0,0.2,0.0514,51.326,-0.0514,0.2514,0.6323,0.0506
soccer-mls-2020-mvzqoLZQap,,2020,1,MLS,,,0.0,0.0,40.0127,31.4609,0.0,7.0,-0.0936,0.0,0.9868,0.0,0.1944,0.0,942.0,0.6786,280.0,-0.0234,-0.0084,0.0,28.0,0.0,36.0,0.0,0.0,0.0,7.0936,0.0,0.0,0.6787,0.0
soccer-mls-2021-gpMOLwl5zy,,2021,1,MLS,,,0.0,0.0,40.3831,31.9058,0.0,3.0,1.1515,0.0,1.623,0.0,0.4,0.0,97.0,0.5581,43.0,-3.9312,-9.1422,0.0,2.0,0.0,5.0,0.0,0.0,0.0,1.8485,0.0,0.0,0.6496,0.0
soccer-mls-2022-gpMOLwl5zy,,2022,1,MLS,,,0.0,0.0,28.1274,19.669,0.0,7.0,2.5358,0.0,1.568,0.0,0.0455,0.0,397.0,0.871,186.0,1.0063,0.541,0.0,15.0,0.0,22.0,0.0,0.0,0.0,4.4642,0.0,0.0,0.8656,0.0
soccer-mls-2023-YgOMngl5wN,,2023,1,MLS,,,0.0,0.0,22.6223,11.0592,0.0,0.0,-0.2731,0.0,0.0,0.0,0.0,0.0,100.0,1.0,24.0,1.9821,8.2587,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.2731,0.0,0.0,0.9174,0.0
soccer-mlsnp-2023-gOMnJnOMwN,,2023,1,MLSNP,,,0.0,0.0,29.373,20.7166,0.0,5.0,-1.7477,0.0,0.741,0.0,0.0455,0.0,399.0,0.8968,126.0,4.5879,3.6412,0.0,17.0,0.0,22.0,0.0,0.0,0.0,6.7477,0.0,0.0,0.8604,0.0
soccer-mls-2024-YgOMngl5wN,,2024,1,MLS,,,0.0,0.0,34.5074,24.1412,0.0,5.0,-0.8552,0.0,0.8539,0.0,0.15,0.0,330.0,0.7849,93.0,0.6722,0.7228,0.0,14.0,0.0,20.0,0.0,0.0,0.0,5.8552,0.0,0.0,0.7777,0.0
soccer-mls-2025-YgOMngl5wN,,2025,1,MLS,,,0.0,0.0,34.1526,26.7488,0.0,7.0,0.8261,0.0,1.1338,0.0,0.0,0.0,330.0,0.7216,97.0,-1.7734,-1.8283,0.0,8.0,0.0,15.0,0.0,0.0,0.0,6.1739,0.0,0.0,0.7399,0.0
