game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,match_played
cricket-odi-2016-07-02-913631,2016-07-02,2016,1,ODI,England,Sri Lanka,3.0,0.0,1.0,11.0,1.0,0.0,60.0,0.0,0.0,83.0,1.0,1.0,1.0
cricket-t20i-2016-07-05-913633,2016-07-05,2016,1,T20I,England,Sri Lanka,4.0,0.0,1.0,10.0,2.0,0.0,6.0,0.0,0.0,11.0,0.0,0.0,1.0
