game_id,date,season,week,league,away,home,def_tackles,gp,kr_no,kr_yds,pass_att,pass_cmp,pass_int,pass_yds,pr_no,pr_yds,recv_rec,recv_td,recv_yds,rush_att,rush_td,rush_yds
FOOTBALL_ELF_2023_SEASON_TOTAL,,2023,1,ELF,,,2.0,12.0,3.0,59.0,27.0,11.0,3.0,45.0,1.0,22.0,52.0,3.0,603.0,131.0,3.0,490.0
