game_id,date,season,week,league,away,home,extra_point,field_goal_yards,made_19,made_29,made_39,made_49,made_50,missed
SYNTHETIC_USFL_2022_W5_NJ,,2022,5,USFL,,,3.0,,0.0,1.0,1.0,0.0,0.0,0.0
SYNTHETIC_USFL_2022_W6_NJ,,2022,6,USFL,,,2.0,,0.0,0.0,0.0,0.0,0.0,0.0
SYNTHETIC_USFL_2022_W7_NJ,,2022,7,USFL,,,,,0.0,0.0,1.0,1.0,0.0,1.0
SYNTHETIC_USFL_2022_W8_NJ,,2022,8,USFL,,,2.0,,0.0,0.0,0.0,0.0,1.0,0.0
SYNTHETIC_USFL_2022_W9_NJ,,2022,9,USFL,,,1.0,,0.0,0.0,2.0,0.0,0.0,2.0
SYNTHETIC_XFL_2023_W8_ROUGHNECKS,2023-04-09,2023,8,XFL,BRAHMAS,ROUGHNECKS,,41.0,,,,,,
SYNTHETIC_XFL_2023_W9_ROUGHNECKS,2023-04-15,2023,9,XFL,ROUGHNECKS,VIPERS,,28.0,,,,,,0.0
SYNTHETIC_XFL_2023_W10_ROUGHNECKS,2023-04-23,2023,10,XFL,RENEGADES,ROUGHNECKS,,73.0,,,,,,0.0
