game_id,date,season,week,league,away,home,attempts,avg,long,td,yards
FOOTBALL_XLEAGUE_2021_SEASON_TOTAL,,2021,1,XLEAGUE,,,20.0,5.45,18.0,1.0,109.0
FOOTBALL_XLEAGUE_2022_SEASON_TOTAL,,2022,1,XLEAGUE,,,26.0,7.54,52.0,1.0,196.0
