game_id,date,season,week,league,away,home,assists,blocks,d_points,goals,o_points,plus_minus,touches,turnovers
PUL_2023_SEASON_TOTAL,,2023,1,PUL,,,2.0,1.0,,,,-8.0,2.0,11.0
PUL_2024_SEASON_TOTAL,,2024,1,PUL,,,6.0,1.0,53.0,2.0,2.0,2.0,31.0,7.0
