game_id,date,season,week,league,away,home,gp,kr_no,kr_yds,recv_rec,recv_td,recv_yds,rush_att,rush_td,rush_yds
FOOTBALL_ELF_2025_SEASON_TOTAL,,2025,1,ELF,,,12.0,3.0,148.0,29.0,1.0,188.0,167.0,5.0,847.0
