game_id,date,season,week,league,away,home,gp,kr_no,kr_yds,pass_att,pass_cmp,pass_td,pass_yds,pr_no,pr_td,pr_yds,recv_rec,recv_td,recv_yds,rush_att,rush_yds
FOOTBALL_ELF_2025_SEASON_TOTAL,,2025,1,ELF,,,8.0,3.0,71.0,1.0,1.0,1.0,39.0,15.0,1.0,178.0,39.0,7.0,757.0,2.0,11.0
