game_id,date,season,week,league,away,home,def_sack,def_solo,def_tot,def_ydsl
FOOTBALL_CFL_2016_11_5_MTL@HAM,2016-11-05,2016,1,CFL,MTL,HAM,,2.0,2.0,
FOOTBALL_CFL_2016_7_15_HAM@MTL,2016-07-15,2016,1,CFL,HAM,MTL,,2.0,2.0,
FOOTBALL_CFL_2017_10_6_HAM@WPG,2017-10-06,2017,1,CFL,HAM,WPG,,1.0,1.0,
FOOTBALL_CFL_2017_7_15_BC@HAM,2017-07-15,2017,1,CFL,BC,HAM,,1.0,1.0,
FOOTBALL_CFL_2017_7_20_EDM@HAM,2017-07-20,2017,1,CFL,EDM,HAM,,2.0,2.0,
FOOTBALL_CFL_2017_7_8_HAM@SSK,2017-07-08,2017,1,CFL,HAM,SSK,,2.0,2.0,
FOOTBALL_CFL_2017_9_22_HAM@BC,2017-09-22,2017,1,CFL,HAM,BC,,1.0,1.0,
FOOTBALL_CFL_2019_10_19_OTT@HAM,2019-10-19,2019,1,CFL,OTT,HAM,,1.0,1.0,
FOOTBALL_CFL_2019_10_26_HAM@MTL,2019-10-26,2019,1,CFL,HAM,MTL,,1.0,1.0,
FOOTBALL_CFL_2019_6_22_HAM@TOR,2019-06-22,2019,1,CFL,HAM,TOR,1.0,2.0,2.0,8.0
FOOTBALL_CFL_2019_7_26_WPG@HAM,2019-07-26,2019,1,CFL,WPG,HAM,,9.0,9.0,
FOOTBALL_CFL_2019_8_1_HAM@SSK,2019-08-01,2019,1,CFL,HAM,SSK,,9.0,9.0,
FOOTBALL_CFL_2019_9_27_HAM@WPG,2019-09-27,2019,1,CFL,HAM,WPG,,4.0,4.0,
