game_id,date,season,week,league,away,home,fumbles,fumbles_lost,games_played,kick_returns,kr_avg,kr_long,kr_tds,kr_yards,pr_avg,pr_tds,punt_returns,rec_avg,rec_long,receiving_tds,receiving_yards,receiving_yards_per_game,receptions,receptions_per_game,rush_avg,rush_long,rushing_attempts,rushing_tds,rushing_yards,rushing_yards_per_game,total_yards,yards_per_game
FOOTBALL_NAL_2021_columbus-lions_SEASON_TOTAL,2021-12-31,,0,,,COLUMBUS LIONS,0.0,0.0,26.0,15.0,1.0,0.0,10.0,7.5,0.0,0.0,5.0,10.8,26.0,3.0,86.0,9.6,8.0,0.9,4.3,8.0,4.0,0.0,17.0,1.9,118.0,13.1
