game_id,date,season,week,league,away,home,blocks,d_points,goals,o_points,plus_minus,touches,turnovers
PUL_2026_SEASON_TOTAL,,2026,1,PUL,,,2.0,36.0,1.0,10.0,-11.0,78.0,14.0
