game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_runouts,match_played
cricket-t20i-2019-06-27-1190606,2019-06-27,2019,1,T20I,Germany,Netherlands,20.0,0.0,0.0,2.0,8.0,0.0,24.0,0.0,0.0,28.0,1.0,1.0,,1.0
cricket-t20i-2019-06-29-1190608,2019-06-29,2019,1,T20I,Germany,Scotland,26.0,1.0,0.0,2.0,9.0,0.0,24.0,0.0,1.0,38.0,0.0,2.0,,1.0
cricket-t20i-2020-02-04-1214763,2020-02-04,2020,1,T20I,Oman,Germany,12.0,0.0,0.0,1.0,4.0,0.0,,,,,,,,1.0
cricket-t20i-2020-02-05-1214764,2020-02-05,2020,1,T20I,Oman,Germany,3.0,0.0,0.0,2.0,0.0,0.0,12.0,0.0,0.0,12.0,1.0,3.0,,1.0
cricket-t20i-2020-02-07-1214765,2020-02-07,2020,1,T20I,Oman,Germany,51.0,4.0,0.0,1.0,42.0,0.0,18.0,0.0,1.0,18.0,0.0,8.0,,1.0
cricket-t20i-2020-02-08-1214766,2020-02-08,2020,1,T20I,Oman,Germany,46.0,1.0,0.0,2.0,35.0,0.0,24.0,0.0,0.0,19.0,2.0,2.0,,1.0
cricket-t20i-2021-07-08-1268748,2021-07-08,2021,1,T20I,France,Germany,,,,,,,12.0,0.0,0.0,5.0,1.0,3.0,,1.0
cricket-t20i-2021-07-09-1268749,2021-07-09,2021,1,T20I,Germany,France,16.0,1.0,1.0,5.0,13.0,0.0,12.0,0.0,0.0,16.0,1.0,5.0,,1.0
cricket-t20i-2021-08-26-1274596,2021-08-26,2021,1,T20I,Ireland,Germany,,,,,,,18.0,0.0,0.0,17.0,0.0,2.0,,1.0
cricket-t20i-2021-08-27-1274602,2021-08-27,2021,1,T20I,Germany,Netherlands,3.0,0.0,0.0,5.0,0.0,0.0,24.0,0.0,0.0,16.0,0.0,1.0,,1.0
cricket-t20i-2021-08-29-1274608,2021-08-29,2021,1,T20I,Germany,Scotland,4.0,0.0,0.0,6.0,0.0,0.0,12.0,0.0,0.0,14.0,0.0,0.0,,1.0
cricket-t20i-2022-06-10-1318379,2022-06-10,2022,1,T20I,Germany,Nigeria,3.0,0.0,0.0,6.0,2.0,0.0,6.0,0.0,0.0,8.0,0.0,1.0,,1.0
cricket-t20i-2022-06-15-1318394,2022-06-15,2022,1,T20I,Uganda,Germany,17.0,0.0,0.0,4.0,1.0,0.0,,,,,,,,1.0
cricket-t20i-2024-07-26-1444531,2024-07-26,2024,1,T20I,Germany,Italy,2.0,0.0,1.0,9.0,2.0,0.0,,,,,,,,1.0
cricket-t20i-2024-07-26-1444532,2024-07-26,2024,1,T20I,Germany,Jersey,,,,,,,12.0,0.0,0.0,17.0,0.0,0.0,1.0,1.0
cricket-t20i-2024-07-27-1444534,2024-07-27,2024,1,T20I,Italy,Germany,,,,,,,18.0,0.0,0.0,16.0,2.0,3.0,,1.0
cricket-t20i-2024-07-27-1444535,2024-07-27,2024,1,T20I,Germany,Jersey,11.0,0.0,0.0,8.0,8.0,0.0,18.0,0.0,0.0,17.0,1.0,2.0,,1.0
cricket-t20i-2024-07-28-1444537,2024-07-28,2024,1,T20I,Germany,Italy,5.0,0.0,0.0,7.0,5.0,0.0,12.0,0.0,0.0,14.0,0.0,2.0,,1.0
