game_id,date,season,week,league,away,home,def_tackles,gp,recv_rec,recv_yds,rush_att
FOOTBALL_ELF_2021_SEASON_TOTAL,,2021,1,ELF,,,2.0,7.0,1.0,16.0,9.0
