game_id,date,season,week,league,away,home,assisted_tackles,def_interceptions,defensive_bk,defensive_pd,defensive_tds,forced_fumbles,fumble_recoveries,kick_returns,kr_avg,kr_long,kr_tds,kr_yards,rec_avg,rec_long,receiving_tds,receiving_yards,receptions,rush_avg,rush_long,rushing_attempts,rushing_tds,rushing_yards,sacks,safeties,solo_tackles,tackles
FOOTBALL_NAL_2025_3_8_T425361G979250@T463723,2025-03-09,2025,1,NAL,Sioux City Bandits,Beaumont Renegades,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,,1.0
FOOTBALL_NAL_2025_4_26_T463723G979273@T425361,2025-04-27,2025,8,NAL,Beaumont Renegades,Sioux City Bandits,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,,2.0
FOOTBALL_NAL_2025_5_17_T425361G979283@T425362,2025-05-17,2025,11,NAL,Sioux City Bandits,Wheeling Miners,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,,4.0
FOOTBALL_IFL_2026_3_16_TVEGASKNIGHTHAWKSG20260316CMKJ@TGREENBAYBLIZZARD,2026-03-16,2026,1,IFL,Vegas Knight Hawks,Green Bay Blizzard,,,,,,,,,,,,,8.4,14.0,1.0,59.0,7.0,,,,,,,,,
FOOTBALL_IFL_2026_3_29_TVEGASKNIGHTHAWKSG20260329KHXS@TTUCSONSUGARSKULLS,2026-03-29,2026,3,IFL,Vegas Knight Hawks,Tucson Sugar Skulls,,,,,,,,,,,,,8.0,12.0,0.0,16.0,2.0,,,,,,,,,
FOOTBALL_IFL_2026_4_12_TJACKSONVILLESHARKSG20260412GKF3@TVEGASKNIGHTHAWKS,2026-04-12,2026,5,IFL,Jacksonville Sharks,Vegas Knight Hawks,,,,,,,,,,,,,9.0,9.0,0.0,9.0,1.0,,,,,,,,,
FOOTBALL_IFL_2026_4_18_TVEGASKNIGHTHAWKSG20260418AH7B@TSANANTONIOGUNSLINGERS,2026-04-18,2026,6,IFL,Vegas Knight Hawks,San Antonio Gunslingers,,,,,,,,,,,,,12.8,23.0,1.0,51.0,4.0,5.0,5.0,1.0,1.0,5.0,,,,
FOOTBALL_IFL_2026_4_25_TNEWMEXICOCHUPACABRASG20260425GFZ9@TVEGASKNIGHTHAWKS,2026-04-25,2026,7,IFL,New Mexico Chupacabras,Vegas Knight Hawks,,,,,,,,,,,,,7.5,8.0,0.0,15.0,2.0,,,,,,,,,
FOOTBALL_IFL_2026_5_3_TARIZONARATTLERSG202605032RVU@TVEGASKNIGHTHAWKS,2026-05-03,2026,8,IFL,Arizona Rattlers,Vegas Knight Hawks,1.0,,,,,,,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,1.0
