game_id,date,season,week,league,away,home,def_tackles,gp,kr_no,recv_rec,recv_td,recv_yds
FOOTBALL_ELF_2022_SEASON_TOTAL,,2022,1,ELF,,,2.0,12.0,1.0,8.0,1.0,79.0
