game_id,date,season,week,league,away,home,assists,blocks,catches,completions,drops,goals,throwAttempts,throwaways,yardsReceived,yardsThrown
2023-07-08-POR-OAK,2023-07-08,2023,11,AUDL,PORTLAND NITRO,OAKLAND SPIDERS,2.0,,3.0,3.0,,,3.0,,22.0,18.0
2026-04-25-CAR-LV,2026-04-25,2026,1,UFA,flyers,bighorns,1.0,0.0,,,1.0,0.0,,3.0,111.0,102.0
2026-05-08-ATL-LV,2026-05-08,2026,3,UFA,hustle,bighorns,0.0,1.0,,,1.0,0.0,,0.0,-5.0,-73.0
2026-05-15-LV-HTX,2026-05-15,2026,4,UFA,bighorns,havoc,1.0,0.0,,,0.0,0.0,,1.0,25.0,72.0
2026-05-16-LV-ATX,2026-05-16,2026,4,UFA,bighorns,sol,0.0,0.0,,,0.0,0.0,,3.0,105.0,-4.0
2026-05-23-SD-LV,2026-05-23,2026,5,UFA,growlers,bighorns,1.0,0.0,,,2.0,2.0,,0.0,82.0,44.0
2026-06-06-ATX-LV,2026-06-06,2026,7,UFA,sol,bighorns,0.0,1.0,,,0.0,0.0,,1.0,36.0,26.0
2026-06-13-MIN-LV,2026-06-13,2026,8,UFA,windchill,bighorns,0.0,0.0,,,0.0,0.0,,5.0,66.0,176.0
2026-06-19-LV-ATL,2026-06-19,2026,9,UFA,bighorns,hustle,0.0,2.0,,,0.0,2.0,,2.0,96.0,97.0
2026-06-20-LV-CAR,2026-06-20,2026,9,UFA,bighorns,flyers,3.0,0.0,,,1.0,1.0,,0.0,173.0,119.0
2026-06-26-HTX-LV,2026-06-26,2026,10,UFA,havoc,bighorns,0.0,2.0,,,1.0,1.0,,5.0,48.0,21.0
2026-07-04-LV-SD,2026-07-04,2026,11,UFA,bighorns,growlers,1.0,0.0,,,0.0,2.0,,1.0,235.0,22.0
