game_id,date,season,week,league,away,home,attempts,avg,long,td,yards
FOOTBALL_XLEAGUE_2012_SEASON_TOTAL,,2012,1,XLEAGUE,,,26.0,5.0,18.0,,130.0
FOOTBALL_XLEAGUE_2014_SEASON_TOTAL,,2014,1,XLEAGUE,,,48.0,8.3,61.0,6.0,396.0
FOOTBALL_XLEAGUE_2015_SEASON_TOTAL,,2015,1,XLEAGUE,,,44.0,6.4,70.0,4.0,281.0
