game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,fielding_catches,match_played
cricket-hnd-2021-08-21-1252699,2021-08-21,2021,1,HND,Southern Brave,Birmingham Phoenix,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
cricket-tests-2023-12-26-1387603,2023-12-26,2023,1,TESTS,India,South Africa,87.0,7.0,0.0,5.0,56.0,2.0,2.0,1.0
cricket-tests-2024-01-03-1387604,2024-01-03,2024,1,TESTS,South Africa,India,29.0,4.0,0.0,5.0,23.0,0.0,,1.0
cricket-tests-2024-02-04-1388221,2024-02-04,2024,1,TESTS,New Zealand,South Africa,154.0,18.0,0.0,5.0,119.0,3.0,,1.0
cricket-tests-2024-02-13-1388222,2024-02-13,2024,1,TESTS,South Africa,New Zealand,243.0,19.0,0.0,5.0,149.0,2.0,,1.0
cricket-tests-2024-08-07-1433365,2024-08-07,2024,1,TESTS,South Africa,West Indies,45.0,3.0,0.0,5.0,29.0,1.0,1.0,1.0
cricket-tests-2024-08-15-1433366,2024-08-15,2024,1,TESTS,South Africa,West Indies,64.0,3.0,0.0,5.0,28.0,0.0,1.0,1.0
cricket-tests-2024-10-21-1453293,2024-10-21,2024,1,TESTS,Bangladesh,South Africa,38.0,0.0,0.0,4.0,23.0,1.0,1.0,1.0
cricket-tests-2024-10-29-1453294,2024-10-29,2024,1,TESTS,South Africa,Bangladesh,78.0,2.0,0.0,4.0,59.0,4.0,1.0,1.0
cricket-tests-2024-11-27-1432209,2024-11-27,2024,1,TESTS,South Africa,Sri Lanka,17.0,3.0,0.0,5.0,25.0,1.0,3.0,1.0
cricket-tests-2024-12-05-1432210,2024-12-05,2024,1,TESTS,South Africa,Sri Lanka,74.0,3.0,0.0,6.0,41.0,0.0,,1.0
cricket-tests-2024-12-26-1432217,2024-12-26,2024,1,TESTS,Pakistan,South Africa,47.0,7.0,0.0,6.0,44.0,0.0,,1.0
cricket-sa20-2025-01-09-1449634,2025-01-09,2025,1,SA20,MI Cape Town,Sunrisers Eastern Cape,2.0,0.0,0.0,7.0,0.0,0.0,,1.0
cricket-sa20-2025-01-14-1449640,2025-01-14,2025,1,SA20,Sunrisers Eastern Cape,Pretoria Capitals,5.0,0.0,0.0,1.0,2.0,0.0,,1.0
cricket-sa20-2025-01-17-1449644,2025-01-17,2025,1,SA20,Sunrisers Eastern Cape,Durban's Super Giants,9.0,1.0,0.0,1.0,10.0,0.0,,1.0
cricket-sa20-2025-01-19-1449647,2025-01-19,2025,1,SA20,Durban's Super Giants,Sunrisers Eastern Cape,20.0,4.0,0.0,1.0,39.0,1.0,,1.0
cricket-sa20-2025-01-22-1449650,2025-01-22,2025,1,SA20,Sunrisers Eastern Cape,Pretoria Capitals,5.0,1.0,0.0,3.0,8.0,0.0,,1.0
cricket-sa20-2025-01-24-1449652,2025-01-24,2025,1,SA20,Sunrisers Eastern Cape,Joburg Super Kings,34.0,4.0,0.0,2.0,37.0,0.0,,1.0
cricket-sa20-2025-01-26-1449655,2025-01-26,2025,1,SA20,Sunrisers Eastern Cape,Joburg Super Kings,40.0,7.0,0.0,3.0,48.0,0.0,1.0,1.0
cricket-sa20-2025-01-29-1449658,2025-01-29,2025,1,SA20,Sunrisers Eastern Cape,MI Cape Town,45.0,5.0,0.0,1.0,45.0,0.0,,1.0
cricket-sa20-2025-02-01-1449661,2025-02-01,2025,1,SA20,Sunrisers Eastern Cape,Paarl Royals,11.0,1.0,0.0,2.0,11.0,0.0,,1.0
cricket-sa20-2025-02-05-1449665,2025-02-05,2025,1,SA20,Sunrisers Eastern Cape,Joburg Super Kings,14.0,3.0,0.0,1.0,27.0,1.0,,1.0
cricket-sa20-2025-02-06-1449666,2025-02-06,2025,1,SA20,Paarl Royals,Sunrisers Eastern Cape,8.0,1.0,0.0,2.0,9.0,0.0,,1.0
cricket-sa20-2025-02-08-1449667,2025-02-08,2025,1,SA20,MI Cape Town,Sunrisers Eastern Cape,8.0,1.0,0.0,1.0,5.0,0.0,,1.0
cricket-tests-2025-01-03-1432218,2025-01-03,2025,1,TESTS,South Africa,Pakistan,49.0,4.0,0.0,6.0,49.0,2.0,6.0,1.0
cricket-tests-2025-06-11-1449769,2025-06-11,2025,1,TESTS,Australia,South Africa,160.0,7.0,0.0,6.0,66.0,0.0,2.0,1.0
cricket-tests-2025-06-28-1478863,2025-06-28,2025,1,TESTS,South Africa,Zimbabwe,42.0,4.0,0.0,4.0,35.0,1.0,,1.0
cricket-tests-2025-07-06-1478864,2025-07-06,2025,1,TESTS,South Africa,Zimbabwe,101.0,7.0,0.0,4.0,82.0,0.0,,1.0
cricket-sa20-2026-01-11-1494273,2026-01-11,2026,1,SA20,Sunrisers Eastern Cape,Durban's Super Giants,14.0,1.0,0.0,6.0,16.0,0.0,,1.0
cricket-sa20-2026-01-13-1494275,2026-01-13,2026,1,SA20,Durban's Super Giants,Paarl Royals,26.0,0.0,0.0,4.0,25.0,1.0,,1.0
