game_id,date,season,week,league,away,home,assists,blocks,catches,completions,drops,goals,hockeyAssists,hucksCompleted,pulls,throwAttempts,throwaways,yardsReceived,yardsThrown
SYNTHETIC_AUDL_2022_W3_GROWLERS,,2022,3,AUDL,,,1.0,1.0,,,0.0,0.0,,,,,1.0,33.0,191.0
2022-06-18-SD-LA,2022-06-18,2022,4,,SD,LA,0.0,0.0,,,0.0,1.0,,,,,2.0,27.0,35.0
2022-06-24-SD-SLC,2022-06-24,2022,5,,SD,SLC,0.0,1.0,,,0.0,0.0,,,,,0.0,32.0,92.0
2022-06-25-SD-COL,2022-06-25,2022,5,,SD,COL,1.0,0.0,,,0.0,0.0,,,,,0.0,-16.0,79.0
2022-07-15-COL-SD,2022-07-15,2022,8,AUDL,summit,growlers,0.0,0.0,,,0.0,0.0,,,,,0.0,0.0,0.0
2022-07-23-SD-SEA,2022-07-23,2022,9,AUDL,growlers,cascades,0.0,0.0,,,0.0,0.0,,,,,1.0,35.0,82.0
2022-07-24-SD-POR,2022-07-24,2022,9,AUDL,growlers,nitro,0.0,0.0,,,0.0,0.0,,,,,0.0,28.0,75.0
2022-07-30-OAK-SD,2022-07-30,2022,10,AUDL,spiders,growlers,0.0,0.0,,,0.0,0.0,,,,,0.0,0.0,0.0
2023-05-05-COL-SD,2023-05-05,2023,2,AUDL,COLORADO SUMMIT,SAN DIEGO GROWLERS,2.0,,36.0,42.0,,,3.0,1.0,,45.0,2.0,28.0,306.0
2023-05-13-POR-SD,2023-05-13,2023,3,AUDL,PORTLAND NITRO,SAN DIEGO GROWLERS,1.0,1.0,17.0,24.0,,,4.0,,,26.0,2.0,-4.0,175.0
2023-06-03-LA-SD,2023-06-03,2023,6,AUDL,LA AVIATORS,SAN DIEGO GROWLERS,2.0,2.0,20.0,25.0,,2.0,,1.0,5.0,28.0,3.0,-26.0,270.0
2023-06-10-SD-OAK,2023-06-10,2023,7,AUDL,SAN DIEGO GROWLERS,OAKLAND SPIDERS,1.0,1.0,21.0,26.0,,,,,,29.0,3.0,-25.0,188.0
2023-06-17-SEA-SD,2023-06-17,2023,8,AUDL,SEATTLE CASCADES,SAN DIEGO GROWLERS,1.0,,52.0,53.0,,6.0,5.0,,,54.0,1.0,159.0,382.0
2023-06-24-SD-LA,2023-06-24,2023,9,AUDL,SAN DIEGO GROWLERS,LA AVIATORS,,,21.0,33.0,,2.0,,,,35.0,2.0,30.0,232.0
2023-07-01-SLC-SD,2023-07-01,2023,10,AUDL,SALT LAKE SHRED,SAN DIEGO GROWLERS,2.0,2.0,29.0,36.0,,3.0,3.0,,,37.0,1.0,24.0,323.0
2023-07-22-OAK-SD,2023-07-22,2023,13,AUDL,OAKLAND SPIDERS,SAN DIEGO GROWLERS,1.0,,23.0,34.0,,,3.0,,,35.0,1.0,-37.0,235.0
2024-04-27-SD-SEA,2024-04-27,2024,1,UFA,growlers,cascades,0.0,0.0,,,0.0,0.0,,,,,0.0,0.0,0.0
2024-04-28-SD-POR,2024-04-28,2024,1,UFA,growlers,nitro,0.0,0.0,,,0.0,0.0,,,,,0.0,0.0,0.0
2024-05-03-SLC-SD,2024-05-03,2024,2,UFA,shred,growlers,1.0,1.0,,,0.0,0.0,,,,,0.0,35.0,108.0
2024-05-17-POR-SD,2024-05-17,2024,4,UFA,nitro,growlers,1.0,0.0,,,0.0,1.0,,,,,0.0,41.0,42.0
2024-05-25-SD-SLC,2024-05-25,2024,6,UFA,growlers,shred,2.0,0.0,,,0.0,1.0,,,,,0.0,22.0,116.0
2024-06-01-SEA-SD,2024-06-01,2024,6,UFA,cascades,growlers,0.0,1.0,,,0.0,2.0,,,,,1.0,32.0,54.0
2024-06-15-LA-SD,2024-06-15,2024,8,UFA,aviators,growlers,2.0,0.0,,,0.0,0.0,,,,,1.0,20.0,46.0
2024-06-21-SD-COL,2024-06-21,2024,9,UFA,growlers,summit,1.0,0.0,,,0.0,0.0,,,,,0.0,24.0,91.0
2024-06-22-SD-OAK,2024-06-22,2024,9,UFA,growlers,spiders,0.0,0.0,,,0.0,0.0,,,,,1.0,42.0,220.0
2024-06-29-OAK-SD,2024-06-29,2024,10,UFA,spiders,growlers,3.0,2.0,,,0.0,0.0,,,,,1.0,75.0,114.0
2024-07-07-SD-LA,2024-07-07,2024,11,UFA,growlers,aviators,1.0,1.0,,,0.0,2.0,,,,,0.0,11.0,67.0
2024-07-20-OAK-SD,2024-07-20,2024,13,UFA,spiders,growlers,0.0,0.0,,,0.0,0.0,,,,,0.0,0.0,0.0
2025-05-03-LA-SD,2025-05-03,2025,2,UFA,aviators,growlers,2.0,2.0,,,0.0,2.0,,,,,1.0,57.0,89.0
2025-05-04-SD-LA,2025-05-04,2025,2,UFA,growlers,aviators,0.0,0.0,,,0.0,0.0,,,,,0.0,0.0,0.0
2025-05-09-ATL-SD,2025-05-09,2025,3,UFA,hustle,growlers,0.0,0.0,,,0.0,0.0,,,,,1.0,1.0,-2.0
2025-05-16-LA-SD,2025-05-16,2025,4,UFA,aviators,growlers,0.0,0.0,,,0.0,0.0,,,,,0.0,0.0,0.0
2025-05-23-SD-CAR,2025-05-23,2025,5,UFA,growlers,flyers,0.0,0.0,,,0.0,0.0,,,,,0.0,0.0,0.0
2025-05-24-SD-ATL,2025-05-24,2025,5,UFA,growlers,hustle,0.0,0.0,,,0.0,0.0,,,,,0.0,0.0,0.0
2025-05-31-HTX-SD,2025-05-31,2025,6,UFA,havoc,growlers,0.0,1.0,,,0.0,0.0,,,,,0.0,-12.0,79.0
2025-06-07-ATX-SD,2025-06-07,2025,7,UFA,sol,growlers,1.0,1.0,,,0.0,1.0,,,,,0.0,12.0,79.0
2025-06-14-SD-LV,2025-06-14,2025,8,UFA,growlers,bighorns,0.0,0.0,,,0.0,0.0,,,,,0.0,0.0,0.0
2025-06-28-OAK-SD,2025-06-28,2025,10,UFA,spiders,growlers,0.0,0.0,,,0.0,0.0,,,,,1.0,6.0,9.0
2025-07-05-SD-LA,2025-07-05,2025,11,UFA,growlers,aviators,0.0,0.0,,,0.0,0.0,,,,,0.0,43.0,68.0
2025-07-19-SD-OAK,2025-07-19,2025,13,UFA,growlers,spiders,0.0,2.0,,,0.0,0.0,,,,,1.0,-16.0,57.0
2026-04-24-CAR-SD,2026-04-24,2026,1,UFA,flyers,growlers,0.0,0.0,,,0.0,0.0,,,,,0.0,0.0,0.0
2026-05-09-ATL-SD,2026-05-09,2026,3,UFA,hustle,growlers,0.0,0.0,,,0.0,0.0,,,,,0.0,0.0,0.0
2026-05-17-SD-OAK,2026-05-17,2026,4,UFA,growlers,spiders,0.0,0.0,,,1.0,0.0,,,,,1.0,5.0,-17.0
