game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_runouts,match_played
cricket-t20i-2023-07-26-1383102,2023-07-26,2023,1,T20I,Bhutan,Myanmar,3.0,1.0,0.0,11.0,6.0,0.0,12.0,0.0,0.0,4.0,2.0,0.0,,1.0
cricket-t20i-2023-07-27-1383104,2023-07-27,2023,1,T20I,Malaysia,Bhutan,,,,,,,18.0,0.0,0.0,34.0,2.0,4.0,,1.0
cricket-t20i-2023-07-30-1383106,2023-07-30,2023,1,T20I,Bhutan,China,,,,,,,6.0,0.0,0.0,7.0,0.0,0.0,,1.0
cricket-t20i-2023-07-31-1383108,2023-07-31,2023,1,T20I,Bhutan,Thailand,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,,1.0
cricket-t20i-2024-02-12-1420801,2024-02-12,2024,1,T20I,Bhutan,Thailand,2.0,0.0,0.0,10.0,0.0,0.0,6.0,0.0,1.0,10.0,0.0,1.0,,1.0
cricket-t20i-2024-02-13-1420804,2024-02-13,2024,1,T20I,Bhutan,Maldives,,,,,,,12.0,0.0,0.0,14.0,0.0,0.0,,1.0
cricket-t20i-2024-10-20-1453913,2024-10-20,2024,1,T20I,Maldives,Bhutan,,,,,,,24.0,0.0,1.0,21.0,1.0,3.0,1.0,1.0
cricket-t20i-2024-10-22-1453916,2024-10-22,2024,1,T20I,Bhutan,Indonesia,,,,,,,12.0,0.0,0.0,14.0,0.0,3.0,,1.0
cricket-t20i-2024-10-23-1453918,2024-10-23,2024,1,T20I,Bhutan,Maldives,2.0,1.0,1.0,10.0,4.0,0.0,12.0,0.0,0.0,20.0,0.0,1.0,,1.0
cricket-t20i-2024-11-19-1457218,2024-11-19,2024,1,T20I,United Arab Emirates,Bhutan,,,,,,,18.0,0.0,0.0,29.0,0.0,0.0,,1.0
cricket-t20i-2024-11-20-1457221,2024-11-20,2024,1,T20I,Bhutan,Qatar,1.0,0.0,1.0,11.0,0.0,0.0,12.0,0.0,0.0,12.0,0.0,0.0,,1.0
cricket-t20i-2024-11-22-1457225,2024-11-22,2024,1,T20I,Saudi Arabia,Bhutan,1.0,0.0,1.0,10.0,1.0,0.0,6.0,0.0,0.0,26.0,0.0,0.0,,1.0
cricket-t20i-2025-12-23-1515010,2025-12-23,2025,1,T20I,Myanmar,Bhutan,,,,,,,12.0,0.0,0.0,9.0,0.0,1.0,,1.0
cricket-t20i-2025-12-24-1515011,2025-12-24,2025,1,T20I,Bhutan,Myanmar,,,,,,,18.0,0.0,0.0,17.0,1.0,0.0,,1.0
cricket-t20i-2025-12-29-1515014,2025-12-29,2025,1,T20I,Bhutan,Myanmar,1.0,1.0,1.0,10.0,4.0,0.0,12.0,0.0,0.0,5.0,1.0,0.0,,1.0
