game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,fielding_catches,fielding_runouts,match_played
cricket-odi-2023-07-07-1384544,2023-07-07,2023,1,ODI,Thailand,Netherlands,24.0,0.0,0.0,5.0,18.0,0.0,,1.0,1.0
cricket-t20i-2023-07-10-1384545,2023-07-10,2023,1,T20I,Scotland,Thailand,30.0,4.0,1.0,2.0,24.0,0.0,2.0,1.0,1.0
cricket-t20i-2023-07-11-1384546,2023-07-11,2023,1,T20I,Thailand,Netherlands,15.0,0.0,0.0,1.0,4.0,0.0,1.0,2.0,1.0
cricket-t20i-2023-07-13-1384548,2023-07-13,2023,1,T20I,Thailand,Scotland,33.0,0.0,0.0,2.0,19.0,0.0,,,1.0
cricket-t20i-2023-07-14-1384549,2023-07-14,2023,1,T20I,Netherlands,Thailand,30.0,2.0,0.0,1.0,28.0,0.0,,1.0,1.0
cricket-t20i-2023-09-03-1394765,2023-09-03,2023,1,T20I,China,Thailand,9.0,2.0,0.0,1.0,10.0,0.0,,,1.0
cricket-t20i-2023-09-06-1394775,2023-09-06,2023,1,T20I,Thailand,Hong Kong,15.0,1.0,0.0,1.0,6.0,0.0,,2.0,1.0
cricket-t20i-2023-09-08-1394777,2023-09-08,2023,1,T20I,Thailand,Nepal,4.0,0.0,0.0,1.0,2.0,0.0,1.0,,1.0
cricket-t20i-2023-09-09-1394778,2023-09-09,2023,1,T20I,United Arab Emirates,Thailand,15.0,0.0,0.0,1.0,7.0,0.0,1.0,,1.0
cricket-t20i-2023-09-22-1399057,2023-09-22,2023,1,T20I,Thailand,Sri Lanka,5.0,0.0,0.0,1.0,1.0,0.0,,,1.0
cricket-t20i-2024-02-13-1419926,2024-02-13,2024,1,T20I,Thailand,Singapore,58.0,10.0,0.0,3.0,74.0,0.0,,,1.0
cricket-t20i-2024-02-14-1419930,2024-02-14,2024,1,T20I,Hong Kong,Thailand,19.0,0.0,0.0,4.0,9.0,0.0,,,1.0
cricket-t20i-2024-02-16-1419934,2024-02-16,2024,1,T20I,United Arab Emirates,Thailand,21.0,1.0,0.0,6.0,12.0,0.0,1.0,,1.0
cricket-t20i-2024-04-18-1429008,2024-04-18,2024,1,T20I,Thailand,Ireland,3.0,0.0,0.0,6.0,2.0,0.0,,,1.0
cricket-t20i-2024-04-25-1425638,2024-04-25,2024,1,T20I,Sri Lanka,Thailand,7.0,0.0,0.0,7.0,1.0,0.0,,,1.0
cricket-t20i-2024-05-03-1425654,2024-05-03,2024,1,T20I,Thailand,Scotland,11.0,0.0,1.0,7.0,7.0,0.0,,,1.0
cricket-t20i-2024-07-20-1426758,2024-07-20,2024,1,T20I,Thailand,Malaysia,16.0,0.0,1.0,7.0,14.0,0.0,,,1.0
cricket-t20i-2024-07-22-1426763,2024-07-22,2024,1,T20I,Thailand,Bangladesh,5.0,0.0,0.0,6.0,3.0,0.0,,,1.0
cricket-t20i-2024-07-24-1426767,2024-07-24,2024,1,T20I,Thailand,Sri Lanka,2.0,0.0,0.0,7.0,1.0,0.0,,,1.0
cricket-t20i-2024-12-05-1462853,2024-12-05,2024,1,T20I,Thailand,Hong Kong,5.0,0.0,1.0,6.0,7.0,0.0,,,1.0
cricket-t20i-2024-12-07-1462854,2024-12-07,2024,1,T20I,Thailand,China,1.0,0.0,0.0,6.0,0.0,0.0,1.0,1.0,1.0
cricket-t20i-2024-12-08-1462857,2024-12-08,2024,1,T20I,Thailand,Namibia,22.0,2.0,0.0,9.0,17.0,0.0,,,1.0
cricket-odi-2025-04-13-1477014,2025-04-13,2025,1,ODI,Scotland,Thailand,13.0,1.0,0.0,8.0,8.0,0.0,,,1.0
cricket-odi-2025-04-15-1477017,2025-04-15,2025,1,ODI,Ireland,Thailand,50.0,7.0,0.0,7.0,59.0,0.0,1.0,,1.0
