game_id,date,season,week,league,away,home,def_tackles,gp,pass_att,pass_cmp,pass_yds,rush_att,rush_yds
FOOTBALL_ELF_2024_SEASON_TOTAL,,2024,1,ELF,,,2.0,12.0,3.0,1.0,10.0,4.0,13.0
