game_id,date,season,week,league,away,home,assists,assists_minus_xa,avg_pass_distance,avg_pass_vertical,goals,goals_minus_xg,goals_plus_assists,key_passes,minutes_played,pass_completion_pct,passes_attempted,passes_over_expected,passes_over_expected_p100,points_added,shots,shots_on_target,xa,xg,xg_place,xg_plus_xa,xpass_completion_pct,xpoints_added
soccer-mls-2016-kaDQ0wRqEv,,2016,1,MLS,,,5.0,1.4989,16.4559,0.4429,4.0,1.7125,9.0,15.0,1811.0,0.6781,556.0,-17.2309,-3.0991,0.7135,24.0,11.0,3.5011,2.2875,1.231,5.7885,0.709,1.2018
soccer-mls-2017-kaDQ0wRqEv,,2017,1,MLS,,,2.0,-0.6502,17.0483,0.0325,4.0,0.4726,6.0,34.0,2448.0,0.7613,821.0,3.4099,0.4153,1.8805,28.0,13.0,2.6502,3.5274,0.7382,6.1777,0.7571,2.0764
soccer-mls-2018-kaDQ0wRqEv,,2018,1,MLS,,,5.0,1.8775,16.4146,0.5124,2.0,-0.2945,7.0,25.0,1326.0,0.7299,411.0,-5.8666,-1.4274,1.0239,17.0,4.0,3.1225,2.2945,-0.6686,5.417,0.7442,1.2618
soccer-mls-2019-EKXMeX3Q64,,2019,1,MLS,,,0.0,-0.1654,12.5308,3.4455,0.0,0.0,0.0,2.0,112.0,0.8571,28.0,5.0934,18.1908,0.0,0.0,0.0,0.1654,0.0,0.0,0.1654,0.6752,0.0
soccer-mls-2019-kaDQ0wRqEv,,2019,1,MLS,,,0.0,-1.6922,15.4678,0.2028,1.0,-1.4945,1.0,15.0,983.0,0.7169,272.0,-1.3401,-0.4927,0.4811,14.0,5.0,1.6922,2.4945,-1.4239,4.1868,0.7218,1.3916
soccer-mls-2020-mvzqoLZQap,,2020,1,MLS,,,0.0,-0.4945,15.6758,0.6529,0.0,-0.492,0.0,6.0,396.0,0.7603,121.0,-1.6946,-1.4005,0.0,4.0,2.0,0.4945,0.492,-0.2314,0.9865,0.7743,0.24
soccer-mls-2021-19vQ2095K6,,2021,1,MLS,,,4.0,1.579,20.1404,0.8238,2.0,1.0942,6.0,13.0,443.0,0.81,200.0,9.8911,4.9456,0.7668,6.0,2.0,2.421,0.9058,-0.1647,3.3269,0.7605,0.4903
soccer-mls-2022-19vQ2095K6,,2022,1,MLS,,,2.0,-0.408,17.6396,-0.2847,2.0,0.2861,4.0,28.0,1112.0,0.7706,436.0,7.554,1.7326,0.6766,14.0,6.0,2.408,1.7139,0.4307,4.1219,0.7533,0.8398
soccer-mls-2023-19vQ2095K6,,2023,1,MLS,,,2.0,-1.2744,17.8002,-0.5443,2.0,-0.2873,4.0,23.0,1620.0,0.7674,576.0,10.9545,1.9018,1.6169,17.0,6.0,3.2744,2.2873,0.4595,5.5617,0.7483,1.9858
soccer-mls-2024-19vQ2095K6,,2024,1,MLS,,,2.0,1.2388,16.9728,-0.3448,2.0,0.0115,4.0,9.0,830.0,0.7325,243.0,-5.2368,-2.1551,0.9445,12.0,6.0,0.7612,1.9885,-0.6084,2.7497,0.7541,0.5731
soccer-mls-2025-zeQZBOzQKw,,2025,1,MLS,,,0.0,-0.1,13.4146,-0.4968,0.0,0.0,0.0,1.0,319.0,0.7111,90.0,-4.9995,-5.555,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.7667,0.0
