game_id,date,season,week,league,away,home,rec_avg,rec_long,receiving_tds,receiving_yards,receptions
FOOTBALL_IFL_2026_8_2_T4ORLANDOPIRATESG20260802I88B@T1GREENBAYBLIZZARD,2026-08-02,2026,,IFL,#4 Orlando Pirates,#1 Green Bay Blizzard,14.3,36.0,3.0,114.0,8.0
