game_id,date,season,week,league,away,home,fumble_recoveries,receiving_tds,receiving_yards
xiptxdmw9n9f9hb5,2026-05-02,2026,1,50 Yard,Green Bay Blizzard,Fishers Freight,0.0,1.0,25.0
