game_id,date,season,week,league,away,home,gp,kr_no,kr_yds,pass_att,pass_cmp,pass_int,pass_yds,pr_no,pr_yds,recv_rec,recv_td,recv_yds,rush_att
FOOTBALL_ELF_2021_SEASON_TOTAL,,2021,1,ELF,,,10.0,19.0,411.0,10.0,5.0,1.0,68.0,1.0,3.0,10.0,1.0,114.0,1.0
