game_id,date,season,week,league,away,home,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,match_played
cricket-t20i-2022-12-21-1349386,2022-12-21,2022,1,T20I,Singapore,Bahrain,18.0,0.0,0.0,30.0,1.0,2.0,1.0
cricket-t20i-2022-12-23-1349391,2022-12-23,2022,1,T20I,Malaysia,Bahrain,12.0,0.0,0.0,15.0,0.0,0.0,1.0
